idx,rot_sign,SMILES,R=0,close,nmol
068384,1,CC[C@@H](CC(=O)OC)[C@H](C)c1ccccc1,False,False,1
068385,1,COC(=O)CC[C@@H]1C(=O)N(Cc2ccc(OC)cc2)CC(=O)N1Cc1ccccc1,False,False,1
068386,1,COc1ccc(CN2C(=O)[C@H]3CC[C@](OC)(O[Si](C)(C)C)[C@@H]2C(=O)N3Cc2ccccc2)cc1,False,False,1
068387,1,CC[C@H]1CCCC(=O)N1,False,False,1
068388,1,C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC1=C(O)C(=O)C=C(O)C1=O,False,False,1
068389,1,CON(C)C(=O)[C@@H](C)[C@@H](N[S@@](=O)c1ccc(C)cc1)c1ccccc1,False,False,1
068390,1,CON(C)C(=O)[C@H](C)[C@@H](NS(=O)(=O)c1ccc(C)cc1)c1ccccc1,False,False,1
068391,1,CC(C)c1cc(C(C)C)c([S@](=O)/N=C/c2ccccc2)c(C(C)C)c1,False,False,1
068392,1,O[C@@H](C#Cc1ccccc1)c1cc(F)cc(F)c1,False,False,1
068393,1,CC(C)=CCOc1c(Br)cc(Br)cc1[C@@H](O)C#Cc1ccccc1,False,False,1
068394,1,Cc1ccc([S@](=O)[C@H](C)Cl)cc1,False,False,1
068395,1,Cc1ccc([C@H](O)c2ccc(Br)cc2)cc1,False,False,1
068396,1,COc1cccc([C@@H](O)c2ccc(C)cc2)c1,False,False,1
068397,1,C[C@]12COC(=O)[C@@]1(C)[C@H]1O[C@@]3(C)[C@H](O)C[C@@]24OC(=O)C[C@@]143,False,False,1
068398,1,CCCCC[C@@H](C)NC[C@@H](O)c1cc(O)cc(O)c1,False,False,1
068399,1,C[C@@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1.O=C(O)/C=C/C(=O)O,False,False,2
068400,1,CC(=O)N1C(c2ccccc2)=N[C@H](c2ccccc2)[C@H]1c1ccccc1,False,False,1
068401,1,COCO[C@@H](C#C[Si](C)(C)C)[C@@H](CCCC(=O)OC)N[S@@](=O)C(C)(C)C,False,False,1
068402,1,CCCC[C@](C)(CCO)CCCO,False,False,1
068403,1,COc1ccc([C@H]2C[C@H]3CO[C@@H](c4c5c(c(OC)c6c4OCO6)OCO5)[C@H]3O2)cc1,False,False,1
068404,1,C#C[C@H](C)[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)COCc1ccc(OC)cc1,False,False,1
068405,1,O=C1C[C@H](O)[C@H]2CCCN12,False,False,1
068406,1,CCn1c(=O)n([C@@H]2CCN(C3CCCCCCC3)C[C@H]2CO)c2ccccc21,False,False,1
068407,1,COCO[C@H](CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)C(=O)OC,False,False,1
068408,1,[2H]C([2H])(B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,False,False,1
068409,1,CCCCC[C@@H](O)C1=C[C@@H](C)OC1=O,False,False,1
068410,1,CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(c4ccccc24)[C@H]([C@@H](C)Cl)CN3C(=O)c2cc3cc(OCCN(C)C)ccc3[nH]2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,False,False,1
068411,1,CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(c4ccccc24)[C@H]([C@@H](C)Cl)CN3C(=O)c2cc3cc(NC(=O)CN(C)C)ccc3[nH]2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,False,False,1
068412,1,C[C@@H](Cl)[C@@H]1CN(C(=O)c2cc3cc(OCCN4CCOCC4)ccc3[nH]2)c2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c3ccccc3c21,False,False,1
068413,1,C[C@@H](Cl)[C@@H]1CN(C(=O)c2cc3cc(OCC4CCN(C)CC4)ccc3[nH]2)c2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c3ccccc3c21,False,False,1
068414,1,C#C[C@@H](C)OC(=O)[C@@](C)(OC)c1cccc2ccccc12,False,False,1
068415,1,CO[C@@H]1C[C@@H]2[C@@H](COP(=O)(O)O)[C@@H](C(=O)NCc3ccccc3)[C@@H](c3ccc4ccccc4c3)N2C1,False,False,1
068416,1,[N-]=[N+]=N[C@@H]1[C@H](O)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,False,False,1
068417,1,O=[N+]([O-])C[C@@H](O)c1ccccc1I,False,False,1
068418,1,COC(=O)[C@H](C)C[C@H](C)C(=O)CCCc1ccccc1,False,False,1
068419,1,CCC(=O)[C@H]1CCC[C@@H](C(=O)O)C1,False,False,1
068420,1,CCC(=O)[C@H](C)C[C@H](C)C(=O)O,False,False,1
068421,1,C=C(F)[C@H](O)CCCCCCCCCCCCC,False,False,1
068422,1,C=C(F)[C@@H](CCCCCCCCCCCCC)OC(=O)CNC(=O)OC(C)(C)C,False,False,1
068423,1,C=C[C@H]1O[C@H]2C/C=C\C[C@H](C=C=CBr)O[C@H]2C[C@@H]1Br,False,False,1
068424,1,C=C(C)[C@@H]1CC[C@H](C)OC(=O)C1,False,False,1
068425,1,C[C@]12CC[C@H](Cc3cc(O)cc(O)c31)O2,False,False,1
068426,1,Cc1cc(O)c2c(c1)[C@@H]([C@]13Cc4cc(O)c5c(c4[C@H]1C=C[C@@H](O)[C@H]3O)C(=O)c1cccc(O)c1C5=O)OC2=O,False,False,1
068427,1,C=C(C)[C@@H]1CC2=C(C)CCC[C@@]2(C)C[C@@H]1O,False,False,1
068428,1,COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1[C@H](C2)NCC3.O=C(O)C(F)(F)F,False,False,2
068429,1,CCOC(=O)[C@@H](SP(=S)(OC)OC)c1ccccc1,False,False,1
068430,1,CCOc1cc2c([nH]c3ccccc32)c(C[C@H](C)O)c1C,False,False,1
068431,1,O=S(=O)(c1ccc2ccccc2c1)[C@H]1CCCC[C@@H]1O,False,False,1
068432,1,O=C1C=CC[C@H]([C@@H](O)[C@@H](O)c2ccccc2)O1,False,False,1
068433,1,CCC[C@@H](O)C[C@@H]1CCC[C@H](CC(C)=O)N1,False,False,1
068434,1,CC(C)OC(=O)[C@@H]1OB(c2ccccc2)O[C@H]1C(=O)OC(C)C,False,False,1
068435,1,CC(=O)O[C@H]1C=C[C@@H](OC(C)=O)[C@H]2[C@@H]1[C@H]1C=C[C@@H]2C1,False,False,1
068436,1,CN1[C@@H](C[C@@H](O)c2ccccc2)CCC[C@H]1CC(=O)c1ccccc1.Cl,False,False,2
068437,1,C=C[C@H](c1ccccc1)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,False,False,1
068438,1,CO[C@H](C)c1cc(CO)cc([C@@H](C)OC)c1,False,False,1
068439,1,CO[C@H](C)c1cc(CBr)cc([C@@H](C)OC)c1,False,False,1
068440,1,CO[C@H](C)c1cc(CO[Si](C(C)C)(C(C)C)C(C)C)cc([C@@H](C)OC)c1,False,False,1
068441,1,CCOP(=O)(CCN[C@H](C)c1ccccc1)OCC,False,False,1
068442,1,C[C@@H](NCCP(=O)(Oc1ccccc1)Oc1ccccc1)c1ccccc1,False,False,1
068443,1,CC(C)(C)OC(=O)c1ccc(C[C@@H]2CN(Cc3ccccc3)C[C@H](Cc3ccccc3)N2c2ccccc2)cc1,False,False,1
068444,1,CON(C)C(=O)[C@@H](C)[C@@H](/C=C/C(C)=C/CO)O[Si](C(C)C)(C(C)C)C(C)C,False,False,1
068445,1,CON(C)C(=O)[C@@H](C)[C@@H](/C=C/C(C)=C/COC(C)=O)O[Si](C(C)C)(C(C)C)C(C)C,False,False,1
068446,1,COC(=O)/C(=C/C=C/[C@@H](O)[C@@H](C)[C@@H](/C=C/C(C)=C/C/C=C(\C)CCCO[Si](C)(C)C(C)(C)C)O[Si](C(C)C)(C(C)C)C(C)C)COC(C)=O,False,False,1
068447,1,C=C/C=C(\[C@H](CCCCC)O[Si](C)(C)C(C)(C)C)[S@@](=O)c1ccc(C)cc1,False,False,1
068448,1,C=C/C=C(\[C@H](CCCCC)O[Si](CC(C)C)(CC(C)C)CC(C)C)[S@@](=O)c1ccc(C)cc1,False,False,1
068449,1,C=C/C=C(\[C@H](CCCCC)O[Si](CCCC)(CCCC)CCCC)[S@@](=O)c1ccc(C)cc1,False,False,1
068450,1,C=C/C=C(\[C@H](CCCCC)O[Si](CCCCCC)(CCCCCC)CCCCCC)[S@@](=O)c1ccc(C)cc1,True,False,1
068451,1,C=C/C=C(\[C@@H](O[Si](CCCC)(CCCC)CCCC)c1ccccc1)[S@@](=O)c1ccc(C)cc1,False,False,1
068452,1,C=C/C=C(\[C@@H](CCCCC)O[Si](CCCC)(CCCC)CCCC)[S@@](=O)c1ccc(C)cc1,False,False,1
068453,1,C=C/C=C(\[C@H](CCCCC)O[Si](CCCC)(CCCC)CCCC)S(=O)(=O)c1ccc(C)cc1,False,False,1
068454,1,CCCCC[C@@H]1O[C@@H](CO[Si](C)(C)C(C)(C)C)C[C@@H]1O,False,False,1
068455,1,CCCCC[C@@H]1O[C@@H](CO[Si](C)(C)C(C)(C)C)C[C@@H]1OC(=O)c1ccccc1,False,False,1
068456,1,C=C/C=C(\[C@H](O)CCCCC)[S@@](=O)c1ccc(C)cc1,False,False,1
068457,1,C=C/C=C(\[C@@H](O)CCCCC)[S@@](=O)c1ccc(C)cc1,False,False,1
068458,1,C=C/C=C(\[C@@H](O)C(C)(C)C)[S@@](=O)c1ccc(C)cc1,False,False,1
068459,1,COC(=O)[C@@H]1C[C@@]2(CC=C(C)C)C(=Nc3ccccc32)N1,False,False,1
068460,1,CC(C)[C@@](C)(OO)c1ccccc1,False,False,1
068461,1,C=CCN(C(=O)OC(C)(C)C)[C@@H](C=O)CC(=C)C,False,False,1
068462,1,COC(=O)C1(C(=O)OC)C[C@H](O)[C@@H](O)C1,False,False,1
068463,1,COc1ccc(N2C(=O)[C@H](OCc3ccccc3)[C@@H]2[C@@H](C#N)O[Si](C)(C)C(C)(C)C)cc1,False,False,1
068464,1,COc1ccc(N2C(=O)[C@H](OCc3ccccc3)[C@@H]2[C@H](C#N)O[Si](C)(C)C(C)(C)C)cc1,False,False,1
068465,1,COc1ccc(N2C[C@H](OC)[C@@H]2[C@@H](C#N)O[Si](C)(C)C(C)(C)C)cc1,False,False,1
068466,1,COc1ccc(N2C(=O)[C@H](OC)[C@@H]2[C@H](C#N)O[Si](C)(C)C(C)(C)C)cc1,False,False,1
068467,1,C=C[C@@H](OC)[C@@H](C)[C@H](OCc1ccc(OC)cc1)[C@H](C)CO,False,False,1
068468,1,C=C[C@@H](OC)[C@@H](C)[C@H](OCc1ccc(OC)cc1)[C@H](C)C=O,False,False,1
068469,1,C=C1[C@H]2CCC[C@]1(c1cccc(OC)c1)CCN2CCc1ccccc1,False,False,1
068470,1,COc1cccc([C@]23CCC[C@H]([C@@H]2C)N(CCc2ccccc2)CC3)c1,False,False,1
068471,1,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c3c(c2)OCO3)cc2c1OCO2,False,False,1
068472,1,CC(C)(C)[C@H]1COC(C(=Cc2ccccc2)C2=N[C@@H](C(C)(C)C)CO2)=N1,False,False,1
068473,1,OC[C@H]1O[C@@H](O[C@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@H]1O,False,False,1
068474,1,COC(=O)[C@H]1[C@@H]2NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]21,False,False,1
068475,1,CC(C)(C)[C@@H]1CCCCN1,False,False,1
068476,1,CCCC[C@@H]1OC[C@@H]2OC(=O)N(C)[C@@H]2[C@@H]1O,False,False,1
068477,1,CC(C)(C)[Si](OCC[C@H]1C=C[C@H](O)CO1)(c1ccccc1)c1ccccc1,False,False,1
068478,1,CC1(C)[C@]2(C)CC[C@@]1(CS(=O)(=O)Cl)C(=O)C2,False,False,1
068479,1,CCOC(=O)[C@@]12CCC[C@H]1CC(=O)CC2,False,False,1
068480,1,CCOC(=O)[C@@]12CCCC[C@@H]1CC(=O)CC2,False,False,1
068481,1,COC(=O)[C@@]12CCCCC[C@@H]1CC(=O)CC2,False,False,1
068482,1,CC1=C[C@@H](COC(=O)C(C)C)C(C)(C)[C@@H]1C,False,False,1
068483,1,C[C@H]1C[C@@]1(NC(=O)OC(C)(C)C)C(=O)OCc1ccccc1,False,False,1
068484,1,CCCCCCC/C=C/C=C(\C)[C@H](CC(=O)OC)O[Si](C)(C)C(C)(C)C,False,False,1
068485,1,CCCCCCC/C=C/C=C(\C)[C@H](O)CC(=O)OC(C)(C)C,False,False,1
068486,1,CCCCCCC/C=C/C=C(\C)[C@@H](O)CC(=O)NC[C@H](O[Si](C(C)C)(C(C)C)C(C)C)[C@H](C)C(=O)NCC/C=C/C=C/C=C/C(=O)OC,False,False,1
068487,1,CCCCCCC/C=C/C=C(\C)[C@H](O)CC(=O)NC[C@H](O[Si](C(C)C)(C(C)C)C(C)C)[C@H](C)C(=O)NCC/C=C/C=C/C=C/C(=O)OC,False,False,1
068488,1,CCCCCCC/C=C/C=C(\C)[C@@H]1CC(=O)NC[C@H](O[Si](C(C)C)(C(C)C)C(C)C)[C@H](C)C(=O)NCC/C=C/C=C/C=C\C(=O)O1,False,False,1
068489,1,CCCCCCC/C=C/C=C(\C)[C@@H]1CC(=O)NC[C@H](O)[C@H](C)C(=O)NCC/C=C/C=C/C=C\C(=O)O1,False,False,1
068490,1,CCCCCCC/C=C/C=C(\C)[C@H](O)CC(=O)NC[C@H](O)[C@H](C)C(=O)NCC/C=C/C=C/C=C/C(=O)OC,False,False,1
068491,1,COC(=O)/C=C/C=C/C=C/CCNC(=O)[C@@H](C)[C@H](CNC(=O)O[Si](C(C)C)(C(C)C)C(C)C)O[Si](C(C)C)(C(C)C)C(C)C,False,False,1
068492,1,CC(=O)N[C@H]1CC[C@]23C[C@]24C(=O)C[C@]2(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]2(C)[C@@H]4CC[C@H]3[C@]1(C)CO,False,False,1
068493,1,CC(C)=CCC/C(C)=C/C[C@@H]1C[C@]2(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C2O)[C@@]1(C)CCC=C(C)C,False,False,1
068494,1,C=C[C@@H](NC(=O)OCc1ccccc1)c1ccccc1,False,False,1
068495,1,C=C[C@H](CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)NC(=O)OCc1ccccc1,False,False,1
068496,1,CC(C)[Si](OC[C@H]1CC[C@H]2CCCN(C(=O)OC(C)(C)C)[C@H]2O1)(C(C)C)C(C)C,False,False,1
068497,1,C=C/C(C)=C/[C@@]1(CC)SC(=O)C(C)=C1O,False,False,1
068498,1,CCOP(=O)(N[C@H](C)c1ccccc1)OCC,False,False,1
068499,1,C[C@@H](C=C(c1ccccc1)c1ccccc1)c1ccc(-c2ccccc2)c(F)c1,False,False,1
068500,1,CCCC[C@H](C)/C=C/c1ccccc1,False,False,1
068501,1,C[C@@H]1C(=O)C=C2[C@@]13CC(=O)O[C@@H](C3)[C@H](C)[C@]2(C)CO,False,False,1
068502,1,C[C@@H]1[C@@H](C(=O)N2C(=O)OC[C@@H]2Cc2ccccc2)[C@@]2(C)CC[C@]1(C)O2,False,False,1
068503,1,C[C@H]1[C@H](C(=O)N2C(=O)OC[C@@H]2Cc2ccccc2)[C@]2(C)CC[C@@]1(C)O2,False,False,1
068504,1,C[C@H]1[C@H](CI)[C@]2(C)CC[C@@]1(C)O2,False,False,1
068505,1,C[C@H]1[C@H](CS(=O)(=O)c2ccccc2)[C@]2(C)CC[C@@]1(C)O2,False,False,1
068506,1,C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@@H](O)[C@@H]1O,False,False,1
068507,1,CC(C)(C)OC(=O)N[C@H](c1ccc(Cl)cc1)N1C(=O)c2ccccc2C1=O,False,False,1
068508,1,COc1c2ccoc2nc2c(OC)c(OC[C@@H](O)C(C)(C)Cl)ccc12,False,False,1
068509,1,N#Cc1ccc(O[C@H]2CCCC[C@@H]2C#N)cc1C(F)(F)F,False,False,1
068510,1,COc1ccc2c(OC)c3c(nc2c1OC)O[C@@H](C(C)(C)O)[C@@H]3O,False,False,1
068511,1,COc1ccccc1[C@H](O)[C@H](C)O,False,False,1
068512,1,C=CC1CN2CC[C@H]1CC2[C@@H](O)c1ccnc2ccccc12,False,False,1
068513,1,C[C@H]1Cn2cc(C(=O)O)c(=O)c3cc(F)c(F)c(c32)O1,False,False,1
068514,1,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)([O-])O.[H+],False,False,3
068515,1,CCC[C@H]1CCC[C@@](O)(c2ccc(Br)cc2)C1,False,False,1
068516,1,CCCCCCCCCCCCCCOc1ccc(-c2ccc([C@H]3CCCC[C@@H]3OC)cc2)cc1,False,False,1
068517,1,C[C@@H]1CC[C@H]2[C@@H](CCCc3cc(F)cc(F)c3)COC3O[C@@]4(C)CC[C@@H]1[C@]32OO4,False,False,1
068518,1,C[C@@H]1CC[C@H]2[C@@H](CCCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(=O)OC3O[C@@]4(C)CC[C@@H]1[C@]32OO4,False,False,1
068519,1,Cc1ccc(C(=O)O[C@H](C(=O)[O-])[C@H](OC(=O)c2ccc(C)cc2)C(=O)O)cc1.[Na+],False,False,2
068520,1,CNCc1ccccc1Sc1c[nH]c2cc(F)ccc12.O=C(O)[C@H](O)[C@@H](O)C(=O)O,False,False,2
068521,1,NC(=O)c1csc([C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)n1,False,False,1
068522,1,CN(C)CCC[C@@](O)(c1ccc(F)cc1)c1ccc(Br)cc1CO,False,False,1
068523,1,CN1[C@@H](c2ccc(O)cc2)c2ccccc2S1(=O)=O,False,False,1
068524,1,C=C(C)[C@@H]1CC[C@](C)(O)[C@@H](n2ccnc2)C1,False,False,1
068525,1,C[C@@H](NC(=O)Nc1cccc2cnccc12)c1ccc(C(F)(F)F)cc1.Cl,False,False,2
068526,1,O=C(O)CC[C@@H](NS(=O)(=O)c1ccccc1)C(=O)O,False,False,1
068527,1,COc1ccc2cc([C@H]3CCN(C[C@H](O)COc4cccc5[nH]ccc45)[C@@H](C)C3)sc2c1,False,False,1
068528,1,C[C@H]1C[C@@H](c2cc3c(C(F)(F)F)cccc3s2)CCN1C[C@H](O)COc1cccc2[nH]ccc12,False,False,1
068529,1,O[C@H](COc1cccc2occc12)CN1CCC(c2cc3ccc(F)cc3s2)CC1,False,False,1
068530,1,O[C@H](COc1cccc2ccoc12)CN1CCC(c2ccc3cc(F)ccc3c2)CC1,False,False,1
068531,1,COc1cccc2sc([C@H]3CCN(C[C@H](O)COc4cccc5c4OC(C)(C)C5)[C@@H](C)C3)cc12,False,False,1
068532,1,Cc1cc2c(OC[C@@H](O)CN3CC[C@H](c4cc5ccc(F)cc5s4)C[C@H]3C)cccc2[nH]1,False,False,1
068533,1,Cc1cc2c(OC[C@@H](O)CN3CC[C@H](c4cc5ccc(F)cc5s4)C[C@@H]3C)cccc2[nH]1,False,False,1
068534,1,Cc1cc(C)c2cc([C@H]3CCN(C[C@H](O)COc4cccc5[nH]c(C)cc45)[C@@H](C)C3)sc2c1,False,False,1
068535,1,Cc1cc(C)c2cc([C@H]3CCN(C[C@H](O)COc4cccc5[nH]c(C)cc45)[C@H](C)C3)sc2c1,False,False,1
068536,1,COc1cc(OC)c2cc([C@H]3CCN(C[C@H](O)COc4cccc5[nH]c(C)cc45)[C@H](C)C3)sc2c1,False,False,1
068537,1,COCC1=C(C(=O)O[C@@H](C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,False,False,1
068538,1,C[C@H]1CNCCN1c1nc(-c2ccccc2)c2ccccc2n1.Cl,False,False,2
068539,1,Cl.N[C@H]1CCN(c2nc(-c3ccccc3F)c3ccccc3n2)C1,False,False,2
068540,1,Cl.N[C@H]1CCCN(c2nc(-c3ccccc3F)c3ccccc3n2)C1,False,False,2
068541,1,CN[C@H]1CCN(c2nc(-c3ccccc3F)c3ccccc3n2)C1.Cl,False,False,2
068542,1,CCCC(=O)N[C@H]1Cc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1,False,False,1
068543,1,N[C@H]1CCN(c2nc(-c3ccccc3)c3ccccc3n2)C1,False,False,1
068544,1,O=C(OCC#CCN1C[C@H]2C[C@H]2C1)[C@](O)(c1ccccc1)C1CCCC1,False,False,1
068545,1,CC1(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CCN(S(C)(=O)=O)CC1,False,False,1
068546,1,CS(=O)(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)(C(=O)O)CC1,False,False,1
068547,1,O=C(Nc1ccccc1C(=O)N[C@H](CCc1ccccc1)C(=O)O)c1cc2ccccc2[nH]1,False,False,1
068548,1,CC[C@@H](CC(=O)O)c1ccc(Cn2cccc(-c3ccc(NC(=O)Nc4ccccc4C)cc3)c2=O)cc1,False,False,1
068549,1,Cl.NC[C@H]1C[C@@H]1c1cccc(-c2ccc(Cl)cc2)c1,False,False,2
068550,1,C[C@H]1[C@@H](c2ccccc2)N(C(=O)c2nnn(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2-c2ccccc2)C(=O)N1C,False,False,1
068551,1,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2N2CCC[C@@H](CO)C2)cc1,False,False,1
068552,1,CC[C@@](C)(Oc1ccc(CCCOS(C)(=O)=O)cc1)C(=O)OC,False,False,1
068553,1,CC[C@@](C)(Oc1ccc(CCCn2ccc3cc(OS(C)(=O)=O)ccc32)cc1)C(=O)OC,False,False,1
068554,1,CC[C@@](C)(Oc1ccc(CCCn2ccc3cc(OS(C)(=O)=O)ccc32)cc1)C(=O)O,False,False,1
068555,1,CC[C@@](C)(Oc1ccc(CCCn2ccc3cc(OS(C)(=O)=O)ccc32)cc1)C(=O)O.N=C(N)NCCCC(N)C(=O)O,False,False,2
068556,1,C[C@H](NC1=NCCO1)C1CCCCC1,False,False,1
068557,1,CC(C#Cc1ccsc1)Oc1nsnc1[C@H]1CN2CCC[C@H]1C2.O=C(O)[C@H](O)[C@@H](O)C(=O)O,False,False,2
068558,1,CC(C#Cc1cccs1)Oc1nsnc1[C@H]1CN2CCC[C@H]1C2.O=C(O)[C@H](O)[C@@H](O)C(=O)O,False,False,2
068559,1,COc1cccc(C#CC(C)Oc2nsnc2[C@H]2CN3CCC[C@H]2C3)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,False,False,2
068560,1,COc1cccc(C#CC(Oc2nsnc2[C@H]2CN3CCC[C@H]2C3)C(C)C)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,False,False,2
068561,1,O=C(NC[C@H]1CC[C@H](COc2ccccc2)OC1)c1ccc(O)cc1,False,False,1
068562,1,COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(C(C)=O)CC3,False,False,1
068563,1,COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(Cc1ccc(F)cc1)CC3,False,False,1
068564,1,COc1ccc2c(c1)[C@@]13CCCC[C@H]1C(C2)N(Cc1ccc2[nH]ccc2c1)CC3,False,False,1
068565,1,COc1ccc(C(C)C)cc1-c1ccc(C(F)(F)F)cc1CN1C(=O)O[C@H](c2ccccc2)[C@@H]1C,False,False,1
068566,1,O=C(NC1CC(=O)[C@@H]2O[C@@H]2[C@@H]1O)c1ccccc1O,False,False,1
068567,1,CCCCCCn1nnc([C@H](C(=O)Nc2cc(C)c(O)c(C)c2C)c2ccccc2)n1,False,False,1
068568,1,Cc1cccc2c1[C@H](Nc1cc(C(=O)N(C)CCO)cn3c(C)c(C)nc13)CCO2,False,False,1
068569,1,Fc1ccc(F)c(-n2nc(OC[C@@H]3CNCCO3)c3ccccc32)c1.O=C(O)/C=C\C(=O)O,False,False,2
068570,1,N[C@@H](CC(=O)O)C(=O)O.O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1,False,False,2
068571,1,N[C@@H](CC(=O)O)C(=O)O.O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)Nc1c(F)cccc1F,False,False,2
068572,1,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@@H]1CCc2cc(O)ccc2C1.Cl,False,False,2
068573,1,CN[C@H](C)[C@@H](O)c1ccccc1.C[C@](C(=O)O)(c1cc(C(=O)O)ccc1Cl)c1cc(Cl)ccc1[N+](=O)[O-],False,False,2
068574,1,Cl.Oc1ccc2c(c1)[C@H]1OCCN(CCF)[C@@H]1CC2,False,False,2
068575,1,Cl.Oc1ccc2c(c1)[C@H]1OCCN(CCCF)[C@@H]1CC2,False,False,2
068576,1,COc1c(N2CC3(CC3)[C@](C)(N)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12.Cl,False,False,2
068577,1,C[C@H]1[C@@H](O)[C@H](O)[C@H](C)P1c1ccccc1P1[C@@H](C)[C@@H](O)[C@H](O)[C@@H]1C.O=S(=O)(O)C(F)(F)F,False,False,2
068578,1,CC(=O)N[C@H](C(=O)O)C(c1ccccc1)c1ccccc1.Cc1ccc([C@@H](C)N)cc1,False,False,2
068579,1,CC(=O)N[C@H](C(=O)O)C(c1ccc(F)cc1)c1ccc(F)cc1.Cc1ccc([C@@H](C)N)cc1,False,False,2
068580,1,COc1c(Br)ccc2ccc(Oc3ccc(O[C@H](C)C(=O)O)cc3)nc12,False,False,1
068581,1,COc1c(Cl)ccc2ccc(Oc3ccc(O[C@H](C)C(=O)O)cc3)nc12,False,False,1
068582,1,COc1c(F)ccc2ccc(Oc3ccc(O[C@H](C)C(=O)[O-])cc3)nc12.[Na+],False,False,2
068583,1,CC[C@@]1(OC(=O)[C@@H](C)ON=C2c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3-c3c2cc([N+](=O)[O-])cc3[N+](=O)[O-])C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(OC(=O)OC(C)(C)C)ccc3nc2-1,False,False,1
068584,1,COc1cc2c(c(N3CCN(C)CC3)c1)O[C@@H](C(=O)Nc1ccc(-c3nc(C)no3)cc1)CC2,False,False,1
068585,1,COc1cc2c(c(N3CCN(C)CC3)c1)O[C@@H](C(=O)Nc1ccc(-c3noc(C)n3)cc1)CC2,False,False,1
068586,1,COc1cc2c(c(N3CCN(C)CC3)c1)O[C@@H](C(=O)Nc1ccc(-c3nc(C)co3)cc1)CC2,False,False,1
068587,1,Cc1nc(-c2ccc(NC(=O)[C@H]3CCc4cc(F)cc(N5CCN(C)CC5)c4O3)cc2)no1,False,False,1
068588,1,CCc1nc(-c2ccc(NC(=O)[C@H]3CCc4cc(OC)cc(N5CCN(C)CC5)c4O3)cc2)no1,False,False,1
068589,1,COc1cc2c(c(N3CCN(C)CC3)c1)O[C@@H](C(=O)Nc1ccc(-c3noc(C(C)C)n3)cc1)CC2,False,False,1
