idx,rot_sign,SMILES,point_group,point_group_noH
115104,-1,C/C=C1\CN2CC[C@]34C(=C(C(=O)OC)[C@H]1C[C@H]23)Nc1ccccc14,C1,C1
115105,-1,COc1cc([C@H]2O[C@H](c3ccc(O)c(OC)c3)[C@@H](C)[C@H]2C)ccc1O,C1,C1
115106,-1,CN1[C@H]2C[C@H]3C(=O)OC[C@H]3[C@@H]1Cc1c2n(C)c2ccccc12,C1,C1
115107,-1,C=C[C@H]1CCC(=O)O1,C1,C1
115108,-1,COC(=O)[C@@]12CC[C@]3(CCCN4CC[C@@]5(c6ccccc6N[C@@H]15)[C@@H]43)C2,C1,C1
115109,-1,Cc1ccc([C@H](C)CCCO)cc1,C1,C1
115110,-1,Cc1ccc([C@H]2Nc3ccccc3N(C)C2=O)cc1,C1,C1
115111,-1,COc1ccc(N2C(=O)[C@@H]3[C@H]2CCN3C(=O)OCc2ccccc2)c2ncccc12,C1,C1
115112,-1,CC(=O)SC[C@@H]1CC[C@H]2C[C@@H]1C2(C)C,C1,C1
115113,-1,CC(=O)N1c2ccccc2[C@]2(O)C[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)N3[C@H]12,C1,C1
115114,-1,CC(=O)OC(C)OC(=O)[C@H](C)c1ccc(CC(C)C)cc1,C1,C1
115115,-1,CO[C@](C(=O)Cl)(c1ccccc1)C(C)(F)F,C1,C1
115116,-1,CO[C@@](C(=O)Cl)(c1ccccc1)C(C)(F)F,C1,C1
115117,-1,C=C1C[C@@H](O)[C@@H](Br)C(C)(C)[C@]12CC[C@@](C)(O)[C@@H](Cl)C2,C1,C1
115118,-1,O=C(O)C(O[C@H]1CC[C@@H](n2ccc(=O)[nH]c2=O)C1)P(=O)(O)O,C1,C1
115119,-1,Nc1ncnc2c1ncn2[C@@H]1CC[C@H](OC(C(=O)O)P(=O)(O)O)C1,C1,C1
115120,-1,COc1ccc([C@@H](C)C#Cc2ccccc2)cc1,C1,C1
115121,-1,C[C@H](O)C#Cc1ccc2ccccc2c1,C1,C1
115123,-1,CC1(C)[C@@H](O)C[C@@H]2[C@@H]1C(=O)C[C@]13C[C@@](C)(O)[C@H](CC[C@@H]1[C@]2(C)O)[C@H]3O,C1,C1
115124,-1,Cc1ccc([C@@]2(C)C[C@H](C(F)(F)F)ON2)c(F)c1,C1,C1
115125,-1,CC1CC[C@@H]2[C@@H]1[C@H]1[C@@H](CC[C@]2(C)O)C1(C)C,C1,C1
115126,-1,COc1cc(C[C@H](CO)[C@@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,C2,C2
115127,-1,COC(=O)C1=C[C@@H](O)[C@@H](O)[C@@H](O[C@@H]2C(C(=O)OC)=C[C@H](O)[C@H](O)[C@@H]2O)[C@@H]1Cl,C1,C1
115128,-1,CC(C)[C@@H]1C(=O)C[C@@]2(C)C[C@H]3[C@H](C)CC[C@@H]4[C@H](C)CC[C@@]45O[C@@]5(C)[C@]3(O)C[C@H]12,C1,C1
115129,-1,CCOC(=O)[C@@]1(CC(C)C)N[C@H]2c3cc4c(cc3[C@@]35CCN(C)[C@@H]3C[C@H](O)[C@@H]1[C@@H]25)OCO4,C1,C1
115130,-1,C[C@@H]1CC[C@]2(O)[C@@H]1[C@H]1[C@@H](CC[C@H]2C)C1(C)C,C1,C1
115131,-1,C/C(=N\c1c(C(C)C)cccc1C(C)C)c1cccc(C2=N[C@@H](C(C)(C)C)CO2)n1,C1,C1
115132,-1,O=C1CCC=C[C@@]1(O)C(=O)OCc1cccc(O)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C1,C1
115133,-1,O=C(N[C@@H](Cc1c[nH]c2ccc(Br)cc12)C(=O)O)OCC1c2ccccc2-c2ccccc21,C1,C1
115134,-1,O=C(C[C@H](c1ccccc1)c1ccc2ccccc2c1)c1ccccc1,C1,C1
115135,-1,CC(C)=CCC[C@@H](CC(=O)c1cc(O)ccc1O)C(=O)O,C1,C1
115136,-1,O=C1C=CC[C@@H]([C@H](O)[C@H](Cl)c2ccccc2)O1,C1,C1
115137,-1,Cc1cccnc1C1=N[C@@H](C(C)(C)C)CO1,C1,C1
115138,-1,CC(C)[C@H]1CC[C@H](C)CC1=O,C1,C1
115139,-1,CC(=O)[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32,C1,C1
115140,-1,CCCC=C[C@H]1OC(=O)c2c(O)c(CC=C(C)C)cc(O)c2[C@H]1OC,C1,C1
115141,-1,C[S@@](=O)CCOCCOCCN=[N+]=[N-],C1,C1
115142,-1,COc1cc2c3c(c4ccc(O)cc4c2cc1OC)CN1CCCC[C@@H]1C3,C1,C1
115143,-1,CC(C)c1c(O)ccc2c1CC[C@@H]1C(C)(C)[C@H](O)CC[C@@]21C,C1,C1
115144,-1,O=C(O)[C@H]1OC(Oc2cc([C@H]3Oc4cc(O)cc(O)c4C[C@H]3O)ccc2O)[C@H](O)[C@@H](O)[C@@H]1O,C1,C1
115145,-1,COc1cc([C@H]2O[C@@H]([C@H](O)Cc3ccc(O)cc3)C[C@H](O)[C@H]2O)ccc1O,C1,C1
115146,-1,CC1(C)OB([C@@H](CCc2ccccc2)[Si](C)(C)c2ccccc2)OC1(C)C,C1,C1
115147,-1,FC(F)(F)c1c(OC[C@@H]2C[C@H]2c2ccc(Cl)cc2)ccn2c(CC3CC3)nnc12,C1,C1
115148,-1,CC[C@H]1Nc2ccccc2OC1=O,C1,C1
115149,-1,O=C1Oc2ccccc2N[C@@H]1CCc1ccccc1,C1,C1
115150,-1,CC(C)(O)[C@H]1CC[C@@]2(C)CCC[C@@](C)(O)C2C1,C1,C1
115151,-1,CCO[C@H]1C[C@]2(CC[C@@]3(O2)[C@H](C)[C@@H](O)C(=O)[C@H]2C(C)(C)CCC[C@@]23C)CO1,C1,C1
115152,-1,O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NC1=Cc1c[nH]cn1,C1,C1
115153,-1,C=C1[C@@H]2C=C[C@@H](C2)[C@@]1(C)CC/C=C(/C)CO,C1,C1
115154,-1,CC1(C)[C@@H]2CC(=O)[C@@]1(C)C[C@H]2O,C1,C1
115155,-1,O=C(c1ccc(F)cc1)C1CCN([C@@H]2Cc3c(cccc3OCCF)C[C@H]2O)CC1,C1,C1
115156,-1,COc1ccccc1C#C[C@@H]1NS(=O)(=O)Oc2ccccc21,C1,C1
115157,-1,O=S1(=O)N[C@@H](C#Cc2ccc(Cl)cc2)c2ccccc2O1,C1,C1
115158,-1,O=S1(=O)N[C@@H](C#CCCc2ccccc2)c2ccccc2O1,C1,C1
115159,-1,Cc1ccc2c(c1)[C@H](C#Cc1ccccc1)NS(=O)(=O)O2,C1,C1
115160,-1,O=S1(=O)N[C@@H](C#Cc2ccccc2)c2cc(Br)ccc2O1,C1,C1
115161,-1,O=C(NC[C@H](O)CO)c1cnc2c3c(cccc13)-c1ccccc1C2=O,C1,C1
115162,-1,COC1=CC(=O)C2=C(C1=O)[C@H](c1cc(OC)c(OC)cc1OC)[C@@H](C)C(C)=C2,C1,C1
115165,-1,COC(=O)[C@@]1(C#N)Cc2ccccc2C1=O,C1,C1
115166,-1,Cc1cc(O)c2c(c1)O[C@@]1(C)CCC(=O)[C@@]3(C)C[C@@H]2[C@@H]13,C1,C1
115167,-1,FC(F)(F)c1ccc([C@@H]2C=CCCC2)cc1,C1,C1
115168,-1,COc1ccccc1[C@@H]1C=CCCC1,C1,C1
115169,-1,Cc1cccc([C@@H]2C=CCOC2)c1,C1,C1
115170,-1,COc1ccc([C@@H](CN)C2(O)CCCCC2)cc1,C1,C1
115171,-1,C[C@@]12CC[C@@H]3[C@@](CC[C@@H]4[C@]5(C)COS(=O)(=O)N[C@@H]5CC[C@]43C)(CC1=O)C2,C1,C1
115172,-1,C[C@@]12CC[C@@H]3[C@@](CC[C@@H]4[C@](C)(COS(N)(=O)=O)CCC[C@]43C)(CC1=O)C2,C1,C1
115173,-1,CC(=O)NCC[C@@]1(O)C(=O)Nc2ccccc21,C1,C1
115174,-1,CC(C)(C)[S@@](=O)NC(CCC1CC1)(c1ccc(C#N)cc1)c1ccc(F)c(N)c1,C1,C1
115175,-1,Cc1c2c(cn1C)-n1c(C)nnc1[C@H](CC(=O)N1CC(Oc3ccccc3)C1)N=C2c1ccc(Cl)cc1,C1,C1
115176,-1,Cc1c2c(cn1C)-n1c(C)nnc1[C@H](CC(=O)N1CCOCC1)N=C2c1ccc(Cl)cc1,C1,C1
115177,-1,Cc1c2c(cn1C)-n1c(C)nnc1[C@H](CC(=O)N1CCN3C(=O)CCC3C1)N=C2c1ccc(Cl)cc1,C1,C1
115178,-1,C[C@@H](N)c1ccccc1-c1ccccc1,C1,C1
115179,-1,Cc1c2c(cn1C)-n1c(C)nnc1[C@H](CC(=O)N1C3CCC1CC(=O)C3)N=C2c1ccc(Cl)cc1,C1,C1
115180,-1,Cc1c2c(cn1C)-n1c(C)nnc1[C@H](CC(=O)N1C[C@@H]3C[C@H]1CO3)N=C2c1ccc(Cl)cc1,C1,C1
115181,-1,Cc1c2c(cn1C)-n1c(C)nnc1[C@H](CC(=O)N1CC3CCC(C1)O3)N=C2c1ccc(Cl)cc1,C1,C1
115182,-1,Cc1c2c(cn1C)-n1c(C)nnc1[C@H](CC(=O)N1CCOC3(CCCCC3)C1)N=C2c1ccc(Cl)cc1,C1,C1
115183,-1,Cc1c2c(cn1C)-n1c(C)nnc1[C@H](CC(=O)N1CC3CCC(C3)C1)N=C2c1ccc(Cl)cc1,C1,C1
115184,-1,Cc1c2c(cn1C)-n1c(C)nnc1[C@H](CC(=O)N1CC3(CCOCC3)C1)N=C2c1ccc(Cl)cc1,C1,C1
115185,-1,Cc1c2c(cn1C)-n1c(C)nnc1[C@H](CC(=O)N1CCC3(CC1)COC3)N=C2c1ccc(Cl)cc1,C1,C1
115186,-1,Cc1c2c(cn1C)-n1c(C)nnc1[C@H](CC(=O)N1CCC3(COC3)C1)N=C2c1ccc(Cl)cc1,C1,C1
115187,-1,Cc1c2c(cn1C)-n1c(C)nnc1[C@H](CC(=O)N1CC3CCC1CC3)N=C2c1ccc(Cl)cc1,C1,C1
115188,-1,C[C@@H]1CCC[C@@H]2[C@@H](O)[C@H](O)[C@H](CO)N12,C1,C1
115189,-1,Cc1c2c(cn1C)-n1c(C)nnc1[C@H](CC(=O)N1CC3(COC3)C1)N=C2c1ccc(Cl)cc1,C1,C1
115190,-1,CC1=CCC(C)(C)C=CC[C@@]2(C)O[C@@H]2CC1,C1,C1
115191,-1,CNCCc1cn([C@]23CCN(C(=O)OC)[C@H]2Nc2ccccc23)c2ccccc12,C1,C1
115192,-1,Cc1c2n(c3ccccc13)[C@H]1[C@@H]3[C@H](CCN1C)[C@H]2CO[C@@H]3C,C1,C1
115193,-1,COC/C=C/c1cc(OC)c2c(c1)[C@@H](CO)[C@H](c1cc(OC)c(O)c(OC)c1)O2,C1,C1
115194,-1,O=C(O)[C@H]1CSC(c2nc3ccc(NCCO)cc3s2)=N1,C1,C1
115195,-1,COc1ccc([C@H](C)c2ccccc2Cl)cc1,C1,C1
115196,-1,COc1cccc([C@H](C)c2ccccc2Cl)c1,C1,C1
115197,-1,COc1ccccc1[C@H](C)c1ccccc1Cl,C1,C1
115198,-1,Cc1cccc([C@H](C)c2ccccc2)c1,C1,C1
115199,-1,CCOC(=O)C1=C[C@@H](O)[C@@H](O)[C@@H](O)C1,C1,C1
115200,-1,C[C@H](O)c1ccc(O)cc1,C1,C1
115201,-1,CN1C(=O)c2ccccc2NC(=O)[C@]12O[C@@H]2c1cccc(O)c1,C1,C1
115202,-1,CCOC(=O)C1=C(O)[C@@H]2CS[C@@H](c3ccc(F)cc3Cl)N2C1=O,C1,C1
115203,-1,COC(OC)[C@@]12COC(=O)[C@]1(CC(=O)c1cc(O)ccc1O)CC[C@@H]2O,C1,C1
115204,-1,OC[C@H](Cc1ccccc1)NCc1ccc(CN[C@H](CO)Cc2ccccc2)cc1,C1,C1
115205,-1,COC1=CC(=O)C[C@@]2(CCc3cccc(O)c32)C1=O,C1,C1
115206,-1,COc1cccc(N[C@H](C#Cc2ccccc2)C(F)(F)F)c1,C1,C1
115207,-1,COc1ccc(N[C@H](C#Cc2ccccc2F)C(F)(F)F)cc1,C1,C1
115208,-1,CCCCC#C[C@@H](Nc1ccc(OC)cc1)C(F)(F)F,C1,C1
115209,-1,CC(C)C(=O)c1c(O)cc(O)c(C[C@@H]2[C@@H](C(C)(C)O)CC[C@]2(C)O)c1O,C1,C1
115210,-1,CC(C)[C@H]1C[C@@]2(CC[C@]3(C(C)C)C[C@H]23)OC2=C1C(=O)C(C)(C)C(=O)C2(C)C,C1,C1
115211,-1,COc1cc(/C=C/C(=O)NC[C@@H](O)c2ccc(O)c(OC)c2)ccc1O,C1,C1
115213,-1,COC(=O)C1=CC(OC)=C(Cl)C(=O)[C@]12OC(=O)c1c(O)cc(C)cc1O2,C1,C1
115214,-1,Clc1cccc([C@@H]2C=CCCC2)n1,C1,C1
115215,-1,N#Cc1ccc(C[C@H](NC(=O)Nc2ccc(Cl)cc2)c2nnc(CCO)o2)cc1,C1,C1
115216,-1,COc1ccc(C[C@@H](CO)NC(=O)Nc2ccc(Cl)cc2)cc1,C1,C1
115217,-1,CC(C)(C)[Si](C)(C)O[C@H]1c2ccccc2C(=O)C1(F)F,C1,C1
115218,-1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)CC[C@@]2(O)c3ccccc3[C@H](O)C2(F)F)[C@@H](O)[C@H]1O,C1,C1
115219,-1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)CC[C@]2(O)c3ccccc3[C@@H](O)C2(F)F)[C@@H](O)[C@H]1O,C1,C1
115220,-1,CC(C)(C)OC(=O)C#C[C@]1(O)c2ccccc2[C@@H](O)C1(F)F,C1,C1
115221,-1,CC(C)(C)OC(=O)C#C[C@]1(O)c2ccccc2C(=O)C1(F)F,C1,C1
115222,-1,COC(=O)c1ccc(C#C[C@H](C)O)cc1,C1,C1
115223,-1,Cc1cc(O)c2c(c1)O[C@@]1(C)CC[C@@H]3[C@H]1[C@H]2OC3(C)C,C1,C1
115224,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)CCC(=O)N(C)C,C1,C1
115225,-1,FC(F)(F)c1ccc(CO[C@H](C=Cc2ccccc2)c2ccccc2)cc1,C1,C1
115226,-1,Fc1cccc([C@@]23COC[C@@H]2CON3)c1F,C1,C1
115227,-1,OC[C@H]1O[C@@H](OC2Cc3c(O)cc(O)cc3OC2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@@H]1O,C1,C1
115228,-1,COc1cccc([C@]23CCC[C@H]([C@H]2O)N(C/C=C/c2ccccc2)CC3)c1,C1,C1
115229,-1,Oc1cccc([C@]23CCC[C@H]([C@H]2O)N(C/C=C/c2ccccc2)CC3)c1,C1,C1
115231,-1,CCN(C(=O)[C@@H](N)CCCCN)[C@@H]1[C@@H]2CC[C@@H](C2)[C@H]1c1ccccc1,C1,C1
115232,-1,C=CC[C@H](O)[C@@H]1O[C@H]1c1ccccc1,C1,C1
115233,-1,COc1ccc(F)cc1[C@H]1C[C@@H]1CNC(=O)OC(C)(C)C,C1,C1
115234,-1,COC(=O)[C@H]1[C@H]2CC[C@H]([C@H]3C[C@H]32)[C@@H]1Nc1nc(Cl)ncc1F,C1,C1
115235,-1,O[C@@H]1CCCC[C@H]1c1ccc(C(F)(F)F)cc1,C1,C1
115236,-1,C[C@@H]1OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O1,C1,C1
115237,-1,CCOC(=O)CC[C@@H]1NCCc2cc(O)c(O)cc21,C1,C1
115238,-1,CC1=CCC[C@@]2(C)CC[C@@H]3C(C)(C)C[C@@]132,C1,C1
115239,-1,COCCOCCOCCOCC#Cc1cccc(/C=C(\[C@@H](O)C(C)(C)C)n2cncn2)c1,C1,C1
115240,-1,COc1ccc(C[C@@]23OC4(C=CC(=O)C=C4)C[C@]2(OC(C)=O)NC(=O)N3C)cc1,C1,C1
115241,-1,CC(C)C[C@@H]1NC(=O)[C@@H]2C[C@@]3([C@@]45C[C@H]6C(=O)N[C@@H](Cc7ccccc7)C(=O)N6[C@@H]4Nc4ccccc45)c4ccccc4N[C@H]3N2C1=O,C1,C1
115242,-1,COc1ccc(F)c(CN2CC[C@@H](C(=O)N(Cc3cc(Cl)c4c(c3)OCCCO4)CC(C)C)C2)c1,C1,C1
115243,-1,Cc1ccc([C@@H](N)[C@H]2CCCS2)o1,C1,C1
115244,-1,COc1cc([C@@H]2c3c(cc(OC)c(O)c3OC)C[C@H](CO)[C@H]2CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc(OC)c1O,C1,C1
115245,-1,O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2n[nH]c3ncc(F)cc23)nc2[nH]ccc12,C1,C1
115246,-1,COC(=O)[C@H]1C[C@@H](N)[C@H]2C[C@H]21,C1,C1
115247,-1,CC[C@@H](Nc1c(Nc2cccc(S(C)(=O)=NC)c2O)c(=O)c1=O)c1ccccn1,C1,C1
115248,-1,O=C(O[C@]1(O)Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,C1,C1
115249,-1,c1ccc([C@H]2CCc3ccccc3C2)cc1,C1,C1
115250,-1,COc1cc2n(c(=O)c1)C[C@@H]1CNC[C@H]2C1,C1,C1
115251,-1,COc1cc([C@@H]2Oc3c(OC)cc(/C=C/COC(=O)CC(C)C)cc3[C@H]2COC(=O)CC(C)C)ccc1O,C1,C1
115252,-1,CC(C)c1ccc2c(c1)[C@H](N)C[C@H]1[C@](C)(CNC(=O)C(F)(F)F)CCC[C@]21C,C1,C1
115253,-1,O=C1CC[C@@]2(Cc3ccccc3)c3ccccc3CC[C@@H]2C1,C1,C1
115254,-1,COc1cc([C@H]2Oc3c(OC)cc([C@@H]4Oc5c(OC)cc(C=CC=O)cc5[C@H]4CO)cc3[C@@H]2CO)ccc1O,C1,C1
115255,-1,COC1=CC(=O)[C@@]2(C)CO[C@@H](O)[C@@H]12,C1,C1
115256,-1,C[C@H]1CC[C@@]2(C)C(C(=O)O)=CCC[C@H]2[C@]1(C)CCc1ccoc1,C1,C1
115257,-1,C[C@@H]1CC[C@H]2C(C)(C)[C@@H](O[Si](C)(C)C(C)(C)C)CC[C@]2(C)C1=O,C1,C1
115258,-1,CC(C)(C)OC(=O)N1CCC[C@@H](C(=O)Nc2cccc3cccnc23)C1,C1,C1
115259,-1,CC(=O)OCC1CC[C@H]2C[C@@H]1C2(C)C,C1,C1
115260,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@]1(c2cn(Cc3ccccc3)c3ccccc23)Nc2ccccc2C1=O,C1,C1
115261,-1,CCOC(=O)C(N)[C@H](O)c1ccc(S(C)(=O)=O)cc1,C1,C1
115262,-1,C=C(C)[C@H]1C[C@@H](O)[C@H](C(C)=O)C1,C1,C1
115263,-1,C=C1CC[C@H](C(=C)C)[C@H]2C=C(C)C(=O)C3=C(C(=O)[C@]4(C)C(C)=CC5=C([C@@H]6C(=C)CC[C@H](C(=C)C)[C@H]6C=C(C)C5=O)[C@H]34)[C@H]12,C1,C1
115264,-1,Cc1cc(O)cc2c1[C@H]1[C@@H]3[C@@H](CC[C@]3(C)O2)C1(C)C,C1,C1
115265,-1,C#CCOc1cc(O)cc2c1C[C@@H](OC(=O)c1cc(O)c(O)c(O)c1)[C@@H](c1cc(O)c(O)c(O)c1)O2,C1,C1
115266,-1,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,C1,C1
115267,-1,COc1cc(OC)c([C@@H]2COc3cc(O)ccc3C2)cc1OC,C1,C1
115268,-1,c1ccc2c([C@@H]3CCCN3)cccc2c1,C1,C1
115269,-1,CCCC[C@@H]1Cc2ccccc2C(=O)N1,C1,C1
115270,-1,CN(C)CC[C@H](O)c1ccsc1,C1,C1
115272,-1,C=CC(C)(C)c1[nH]c2ccccc2c1C=C1NC(=O)[C@@]2(OC)CCCN2C1=O,C1,C1
115273,-1,C=CC(C)(C)c1[nH]c2ccccc2c1C=C1NC(=O)[C@@]2(O)CCCN2C1=O,C1,C1
115274,-1,CO[P@@](c1ccccc1)c1cc2ccccc2c2ccccc12,C1,C1
115276,-1,O=C(COc1ccc(Cl)c(F)c1)NC1CCN(C[C@H](O)COc2ccc(Cl)c(F)c2)CC1,C1,C1
115277,-1,O=C(NC1CCN(C[C@@H](O)COc2ccc(Cl)c(F)c2)CC1)c1cc2cc(Cl)ccc2o1,C1,C1
115278,-1,O=C(NC1CCN(C[C@@H](O)COc2ccc(Cl)c(F)c2)CC1)c1ccc2cc(Cl)ccc2n1,C1,C1
115279,-1,O=C1NC[C@@]2(C[C@H]3CC(F)(F)CC[C@@H]3[C@H]2/C=C/c2ccc(-c3cccc(F)c3)cn2)O1,C1,C1
115280,-1,CC1=C[C@]2(C)Oc3c(-c4ccc(O)cc4)c[nH]c(=O)c3[C@@H]2[C@H]1C,C1,C1
115281,-1,CC1=C[C@]2(CO)Oc3c(-c4ccccc4)c[nH]c(=O)c3[C@@H]2[C@H]1C,C1,C1
115282,-1,CC(=O)O[C@H](CO)CCO,C1,C1
115283,-1,O=C1Nc2ccccc2[C@@]1(CO)Cc1c[nH]c2ccccc12,C1,C1
115284,-1,COc1ccccc1[C@@]1(C)C(=O)c2ccccc2[C@@H]1O,C1,C1
115285,-1,COc1cccc([C@@]2(C)C(=O)c3ccccc3[C@@H]2O)c1,C1,C1
115286,-1,COC(=O)[C@H](Nc1ccc(OC)cc1)c1ccc2ccccc2c1,C1,C1
115287,-1,c1ccc2c(c1)sc1c([C@@H]3CCCN3)cccc12,C1,C1
115288,-1,CCN1C(=O)CC[C@@H]1c1c(O)cc2c(c1O)C[C@@H](OC(=O)/C=C/c1ccccc1)[C@@H](c1ccc(O)c(O)c1)O2,C1,C1
115289,-1,CCN1C(=O)CC[C@@H]1c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](OC(=O)/C=C/c1ccccc1)C2,C1,C1
115290,-1,COC[C@@]1(C)CCCN2CCc3c(oc4ccccc34)[C@H]21,C1,C1
115291,-1,CCc1c(O)cc2c(c1O)C(=O)C[C@H](C)O2,C1,C1
115293,-1,CN1C(=O)[C@H](C(F)(F)F)Nc2ccccc21,C1,C1
115295,-1,COc1ccc(OC)c2c1CC[C@](N)(C(=O)O)C2,C1,C1
115296,-1,CC1(C)C=CC2=C(O1)[C@@H]1[C@@H]3c4c(cc(-c5ccccc5)oc4=O)OC(C)(C)[C@@H]3[C@]1(c1ccccc1)OC2=O,C1,C1
115300,-1,C[C@@](O)(c1ccccc1)c1ccc(C#N)cc1,C1,C1
115301,-1,C=C1CC[C@H](C(=C)C)[C@H]2C=C(C)C(=O)C3=C(C(=O)[C@](C)(O)C3)[C@H]12,C1,C1
115302,-1,C=C[C@@H](CCCCC)OC(=O)[C@@H]1[C@@H]2C[C@H]3C(C)(C)CCC[C@]3(C)[C@@H](CC/C(C)=C/C(=O)O)[C@]2(C)[C@H]1c1ccc(O)cc1,C1,C1
115303,-1,CCN(C)C(=O)c1cnc(-c2ncc(C)nc2[C@@H](C)NC(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)s1,C1,C1
115304,-1,C=C1C2CC[C@@H](C2)[C@]1(C)CC/C=C(\C)CO,C1,C1
115305,-1,CC1(C)C2CC[C@]1(C)C(=O)C2Br,C1,C1
115306,-1,C=C(C)[C@H](O)Cc1c(CCc2ccccc2)cc(O)cc1OC,C1,C1
115307,-1,O=C1[C@@H]2C[C@@]3([C@@]45C[C@H]6C(=O)N7CCC[C@H]7C(=O)N6[C@@H]4Nc4ccccc45)c4ccccc4N[C@H]3N2C(=O)[C@@H]2CCCN12,C1,C1
115308,-1,CC(C)(C)[S@@](=O)N[C@](CCC1CC1)(c1cccc(C#N)c1)c1ccc(F)c(NC(=O)[C@H]2CCCN2C(=O)OCc2ccccc2)c1,C1,C1
115309,-1,COc1ccn(-c2cc(C(CCC3CC3)(N[S@](=O)C(C)(C)C)c3cccc(C#N)c3)ccc2F)c1,C1,C1
115310,-1,CC(C)(C)[S@@](=O)NC(CCC1CC1)(c1cccc(C#N)c1)c1ccc(F)c(-n2ccc(O)c2)c1,C1,C1
115311,-1,CCC(C(=O)O)c1ccc(C#N)cc1OCc1cc(-c2cccc(C(CF)N[S@](=O)C(C)(C)C)c2)c2occc2c1,C1,C1
115312,-1,O=C1O[C@@H](c2ccccc2)Cc2cc(O)cc(O)c21,C1,C1
115313,-1,c1ccc2c(c1)c1c3n2[C@@H]2C[C@@]4(CCCN(CC1)[C@H]34)CCO2,C1,C1
115314,-1,CC(C)(O)c1cc([C@](C)(O)CN)nc(-c2ccc(F)cc2)c1Cl,C1,C1
115315,-1,Cc1cnc2c(OC3CC3)cc(C(=O)NC[C@](O)(c3cc(C(C)(C)O)c(F)c(-c4ccc(F)cc4)n3)C(F)(F)F)cc2c1,C1,C1
115316,-1,N[C@@H](O)CCc1ccccc1,C1,C1
115317,-1,CC(C)NC[C@@H](O)COc1ccc([N+](=O)[O-])c2ccccc12,C1,C1
115318,-1,CCN1C(=O)CC[C@]12C(=O)Oc1cc(O)c3c(c12)O[C@H](c1ccc(O)c(O)c1)[C@H](OC(=O)c1cc(O)c(O)c(O)c1)C3,C1,C1
115319,-1,CCN1C(=O)CC[C@]12C(=O)Oc1cc(O)c3c(c12)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](OC(=O)c1cc(O)c(O)c(O)c1)C3,C1,C1
115320,-1,CCN1C(=O)CC[C@]12C(=O)Oc1cc(O)c3c(c12)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C3,C1,C1
115321,-1,C=C1[C@H]2C[C@]34CC[C@H](C(C)C)[C@@]3(C)C(=O)C(=O)[C@]4(C)[C@]23O[C@@H]3[C@H]1O,C1,C1
115322,-1,C[C@H]1CN(C)C(=O)c2c1[nH]c(-c1ccnc(NC(=O)Cc3ccc(F)cc3)c1)c2Nc1ccccc1,C1,C1
115323,-1,COc1cc(C[C@H]2[C@H](OC)OC[C@@H]2[C@@H](O)c2ccc(O)c(OC)c2)ccc1O,C1,C1
115324,-1,CC(C)C[C@H]1NC(=O)[C@@H]2C[C@H](O)CNN2C(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H]2C[C@]3(O)c4ccccc4N[C@@H]3N2C(=O)[C@H]([C@@H](C)O)NC1=O,C1,C1
115325,-1,CCOC(=O)[C@@](C)(O)S(=O)(=O)c1ccc(C)cc1,C1,C1
115326,-1,CC(=O)[C@@](O)(C(=O)O)c1ccccc1,C1,C1
115327,-1,CC(C)(C)[P@]1Cc2ccccc2C1[C@@H]1c2ccccc2C[P@@]1C(C)(C)C,C1,C1
115328,-1,CC(C)(C)C[C@H](NC(=O)CC(c1ccccc1)C(F)(F)F)C(=O)NC(C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1,C1,C1
115329,-1,CCC(CC(=O)N[C@@H](CC(C)(C)C)C(=O)NC(C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1)c1ccccc1,C1,C1
115330,-1,Cc1ccc2c(c1)C(=O)[C@]1(OC(=O)c3ccccc3)CCN(c3ccccc3)C1=N2,C1,C1
115331,-1,NC(=O)CC[C@H](C(=O)O)N(CC(=O)O)c1ccc(Cl)cc1,C1,C1
115332,-1,CC[C@H](C)P(c1ccccc1)c1ccccc1,C1,C1
