run_id,name,epoch,test_rmse,test_score,val_score_best,lr,n_s,n_v,noH,seed,radius,dataset,features,geometry,splitter,sum_mode,dropout_p,invariant,graph_mode,train_frac,graph_method,weight_decay,max_neighbors,n_conv_layers,target_column,distance_emb_dim
wgqgtjr4,cv10-tmPHOTO-Metal_q-inv-noH-ns64-d32-l3-vector_masked-both,512,0.0410389936822964,0.02045587292993191,0.016943394098659286,0.0005,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_2_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,Metal_q,32
su5tk7gm,cv10-tmPHOTO-Metal_q-inv-noH-ns64-d32-l3-vector_masked-both,396,0.03285667603023043,0.018039269661888263,0.017092148085659137,0.0005,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_1_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,Metal_q,32
5x8ndb8b,cv10-tmPHOTO-Metal_q-inv-noH-ns64-d32-l3-vector_masked-both,512,0.045164244716827805,0.01922380537499249,0.016890245341608157,0.0005,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_0_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,Metal_q,32
ym5875xr,cv10-tmPHOTO-Metal_q-inv-noH-ns64-d16-l3-energy-node,334,0.03838188335899287,0.0192079438730941,0.014515503143709528,0.0005,64,0,True,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_5_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,10,3,Metal_q,16
aa88m97z,cv10-tmPHOTO-Metal_q-inv-noH-ns64-d16-l3-energy-node,377,0.03469072696938926,0.01804112299445436,0.01463469180471051,0.0005,64,0,True,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_1_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,10,3,Metal_q,16
yvtky4pf,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector-node,506,0.020923175600184415,0.01056295854085873,0.01042671045913986,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_7_test_indices.npy,node,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,LUMO,64
ueerttb4,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector-node,434,0.02353309230947553,0.011157953072022804,0.008855793665671317,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_6_test_indices.npy,node,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,LUMO,64
9n1yx9sl,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector-node,512,0.01580781401297078,0.008149149778338576,0.009053448647408188,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_5_test_indices.npy,node,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,LUMO,64
aszsdh9j,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector-node,485,0.021753012758525703,0.010473093173252184,0.010223467167949307,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_1_test_indices.npy,node,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,LUMO,64
i3ggfwif,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector-node,427,0.021831378273876035,0.009744362786613744,0.009150833299380488,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_0_test_indices.npy,node,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,LUMO,64
6sr4tgc5,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector-node,512,0.017599999600004478,0.008797549695220354,0.0099059474148733,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_4_test_indices.npy,node,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,LUMO,64
wb1hjuku,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector-node,467,0.026796900532404,0.012118712047741566,0.008595760866867346,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_2_test_indices.npy,node,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,LUMO,64
hljl0mcz,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector-node,512,0.021808261766341725,0.00977366986805692,0.009024236853457865,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_3_test_indices.npy,node,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,LUMO,64
qmrhq841,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector_masked-both,232,0.02752498142350811,0.015940757130302095,0.013223389885704435,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_6_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,LUMO,64
snpa8t2d,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector_masked-both,221,0.02562813065831569,0.015006054089985683,0.014878890158326013,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_7_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,LUMO,64
05vk6243,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector_masked-both,239,0.023438526879418567,0.013671115892500722,0.013846248423714916,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_5_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,LUMO,64
05d5y2lt,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector_masked-both,238,0.02618579578068426,0.015044358570088723,0.014750749144095595,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_3_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,LUMO,64
1j0zl54t,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector_masked-both,213,0.02532062682613971,0.01494873862742632,0.014492036000931222,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_1_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,LUMO,64
v2bbw9nr,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector_masked-both,286,0.02394365730447845,0.01497714252099148,0.01437031614350186,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_4_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,LUMO,64
1fy3m5c5,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector_masked-both,281,0.024434969604294816,0.01367156394075607,0.01336584385662965,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_0_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,LUMO,64
1wq9mkll,cv10-tmPHOTO-LUMO-inv-noH-ns64-d64-l3-vector_masked-both,333,0.029042414996554477,0.016648543789273842,0.01366087839310062,0.001,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_2_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,LUMO,64
3gszvy2g,cv10-tmPHOTO-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,340,0.02649594119433071,0.01340424964830236,0.01179100985740792,0.0005,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_7_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,25,3,HOMO,64
33wva1mx,cv10-tmPHOTO-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,303,0.027428079043864653,0.014339967747845296,0.011345870299316083,0.0005,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_6_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,25,3,HOMO,64
uwp7naxr,cv10-tmPHOTO-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,457,0.02333115454328689,0.012284344775243587,0.011450688140926,0.0005,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_5_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,25,3,HOMO,64
st42qn6c,cv10-tmPHOTO-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,363,0.023968969140904493,0.012946501922483053,0.011672364173562893,0.0005,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_4_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,25,3,HOMO,64
86wlc88c,cv10-tmPHOTO-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,394,0.027292668975203428,0.013556580252790997,0.011379670165947231,0.0005,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_3_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,25,3,HOMO,64
tw1zkrsj,cv10-tmPHOTO-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,315,0.028951438957660596,0.014741470850864186,0.010393136700968562,0.0005,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_2_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,25,3,HOMO,64
2nz0lros,cv10-tmPHOTO-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,288,0.0249021182139454,0.013412195220206346,0.011177175519783693,0.0005,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_1_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,25,3,HOMO,64
9h910bie,cv10-tmPHOTO-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,300,0.02608372530442627,0.013154923811436282,0.01135391783111719,0.0005,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_0_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,25,3,HOMO,64
7reedcev,cv10-tmPHOTO-HOMO-inv-noH-ns64-d32-l3-vector-both,285,0.0223294506617697,0.01054631737533777,0.010865207860158502,0.0005,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_7_test_indices.npy,both,0.0,True,vector,0.8,torchchem_v1,1e-05,50,3,HOMO,32
d1o3ueiq,cv10-tmPHOTO-HOMO-inv-noH-ns64-d32-l3-vector-both,368,0.022177610184275,0.010672039338242812,0.010452855752595075,0.0005,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_4_test_indices.npy,both,0.0,True,vector,0.8,torchchem_v1,1e-05,50,3,HOMO,32
27o9b1dl,cv10-tmPHOTO-HOMO-inv-noH-ns64-d32-l3-vector-both,309,0.02277744609372785,0.010991667872008148,0.010817794190726824,0.0005,64,0,True,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_6_test_indices.npy,both,0.0,True,vector,0.8,torchchem_v1,1e-05,50,3,HOMO,32
