SMILES	Structure: Image	Substance Identification: Reaxys Registry Number	Links to Reaxys	Data Count	CAS Registry Number	Chemical Name	Linear Structure Formula	Molecular Formula	Molecular Weight	Type of Substance	Type and Modification	InChI Key	Composition: Comp. Name	Composition: Comp. Conc.	Composition: Comp. Attrib.	Field Availability	Number of Reactions	Number of References	LogP	H Bond Donors	H Bond Acceptors	Rotatable Bonds	TPSA	Lipinski Number	Veber Number	Optical Rotatory Power: Type (Optical Rotatory Power)	Concentration (Optical Rotatory Power)	Enantiomeric excess [%ee]	Length of Path [cm]	Solvent (Optical Rotatory Power)	Optical Rotatory Power [deg]	Wavelength (Optical Rotatory Power) [nm]	Temperature (Optical Rotatory Power) [C]	Location	Comment (Optical Rotatory Power)	References	Links to Reaxys	
C[C@@H]([C@@H](O)C1=CC=CS1)N1CCOCC1		31173892	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31173892&database=RX&origin=ReaxysOutput&ln=	(2704 of 3437)		(1R,2S)-2-(morpholin-4-yl)-1-(thiophen-2-yl)propan-1-ol	C11H17NO2S	C11H17NO2S	227.327			SJNXXTGKOIRQKY-GXSJLCMTSA-N				Identification(6); Physical Data(3); Spectra(3)	3	1	0.289	1	3	3	60.94	4	2	[alpha]	1 g/100ml	99		dichloromethane	19	589	25	supporting information		Article; Wu, Weilong; You, Cai; Yin, Congcong; Liu, Yuanhua; Dong, Xiu-Qin; Zhang, Xumu; Organic Letters; vol. 19; 10; (2017); p. 2548 - 2551;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71233868&database=RX&origin=ReaxysOutput&ln=	
C[C@@H]([C@@H](O)C1=CC=CC=C1)N1CCN(C)CC1		31173894	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31173894&database=RX&origin=ReaxysOutput&ln=	(2705 of 3437)		(1S,2S)-2-(4-methylpiperazin-1-yl)-1-phenylpropan-1-ol	C14H22N2O	C14H22N2O	234.341			ABRRXYGIIRNEFU-GXTWGEPZSA-N				Identification(6); Physical Data(3); Spectra(3)	3	1	1.27	1	3	3	26.71	4	2	[alpha]	1 g/100ml	99		dichloromethane	72.8	589	25	supporting information		Article; Wu, Weilong; You, Cai; Yin, Congcong; Liu, Yuanhua; Dong, Xiu-Qin; Zhang, Xumu; Organic Letters; vol. 19; 10; (2017); p. 2548 - 2551;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71233868&database=RX&origin=ReaxysOutput&ln=	
C[C@@H]([C@@H](O)C1=CC=CC=C1)N(C)C1=CC=CC=C1		31173895	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31173895&database=RX&origin=ReaxysOutput&ln=	(2706 of 3437)		(1S,2S)-2-(methyl(phenyl)amino)-1-phenylpropan-1-ol	C16H19NO	C16H19NO	241.333			MSMBSCZTMLEHIJ-XJKSGUPXSA-N				Identification(6); Physical Data(3); Spectra(2)	3	1	3.795	1	2	4	23.47	4	2	[alpha]	1 g/100ml	99		dichloromethane	39.6	589	25	supporting information		Article; Wu, Weilong; You, Cai; Yin, Congcong; Liu, Yuanhua; Dong, Xiu-Qin; Zhang, Xumu; Organic Letters; vol. 19; 10; (2017); p. 2548 - 2551;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71233868&database=RX&origin=ReaxysOutput&ln=	
C[C@@H]([C@@H](O)C1=CC=CC=C1C)N1CCOCC1		31173899	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31173899&database=RX&origin=ReaxysOutput&ln=	(2707 of 3437)		(1S,2S)-2-morpholino-1-(2-methylphenyl)propan-1-ol	C14H21NO2	C14H21NO2	235.326			BNFCLIMBSHGIAT-GXTWGEPZSA-N				Identification(6); Physical Data(3); Spectra(3)	3	1	1.664	1	3	3	32.7	4	2	[alpha]	1 g/100ml	99		dichloromethane	69.8	589	25	supporting information		Article; Wu, Weilong; You, Cai; Yin, Congcong; Liu, Yuanhua; Dong, Xiu-Qin; Zhang, Xumu; Organic Letters; vol. 19; 10; (2017); p. 2548 - 2551;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71233868&database=RX&origin=ReaxysOutput&ln=	
COC1=CC(=CC=C1)[C@H](O)[C@H](C)N1CCOCC1		31173903	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31173903&database=RX&origin=ReaxysOutput&ln=	(2708 of 3437)		(1S,2S)-2-morpholino-1-(3-methoxyphenyl)propan-1-ol	C14H21NO3	C14H21NO3	251.326			SDTZJRAIRMZBLO-SMDDNHRTSA-N				Identification(6); Physical Data(3); Spectra(3)	3	1	1.142	1	3	4	41.93	4	2	[alpha]	1 g/100ml	99		dichloromethane	47.6	589	25	supporting information		Article; Wu, Weilong; You, Cai; Yin, Congcong; Liu, Yuanhua; Dong, Xiu-Qin; Zhang, Xumu; Organic Letters; vol. 19; 10; (2017); p. 2548 - 2551;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71233868&database=RX&origin=ReaxysOutput&ln=	
COC1=CC=C(C=C1)[C@H](O)[C@H](C)N1CCOCC1		31173904	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31173904&database=RX&origin=ReaxysOutput&ln=	(2709 of 3437)		(1S,2S)-2-morpholino-1-(4-methoxyphenyl)propan-1-ol	C14H21NO3	C14H21NO3	251.326			HFVUKMGHRKKDON-SMDDNHRTSA-N				Identification(6); Physical Data(3); Spectra(3)	3	1	1.142	1	3	4	41.93	4	2	[alpha]	1 g/100ml	99		dichloromethane	51.5	589	25	supporting information		Article; Wu, Weilong; You, Cai; Yin, Congcong; Liu, Yuanhua; Dong, Xiu-Qin; Zhang, Xumu; Organic Letters; vol. 19; 10; (2017); p. 2548 - 2551;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71233868&database=RX&origin=ReaxysOutput&ln=	
C[C@@H]([C@@H](O)C1=CC=CC=C1F)N1CCOCC1		31173907	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31173907&database=RX&origin=ReaxysOutput&ln=	(2710 of 3437)		(1S,2S)-2-morpholino-1-(2-fluorophenyl)propan-1-ol	C13H18FNO2	C13H18FNO2	239.29			UBERFYDZVBORDK-GXFFZTMASA-N				Identification(6); Physical Data(3); Spectra(4)	3	1	1.388	1	3	3	32.7	4	2	[alpha]	1 g/100ml	99		dichloromethane	48.9	589	25	supporting information		Article; Wu, Weilong; You, Cai; Yin, Congcong; Liu, Yuanhua; Dong, Xiu-Qin; Zhang, Xumu; Organic Letters; vol. 19; 10; (2017); p. 2548 - 2551;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71233868&database=RX&origin=ReaxysOutput&ln=	
C[C@@H]([C@@H](O)C1=CC=C(NC(C)=O)C=C1)N(C)C		31173908	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31173908&database=RX&origin=ReaxysOutput&ln=	(2711 of 3437)		N-(4-((1S,2S)-2-(dimethylamino)-1-hydroxypropyl)phenyl)acetamide	C13H20N2O2	C13H20N2O2	236.314			ISRFBYNPVQEZAY-TVQRCGJNSA-N				Identification(6); Physical Data(3); Spectra(2)	3	1	0.881	2	4	5	52.57	4	2	[alpha]	1 g/100ml	99		dichloromethane	27.2	589	25	supporting information		Article; Wu, Weilong; You, Cai; Yin, Congcong; Liu, Yuanhua; Dong, Xiu-Qin; Zhang, Xumu; Organic Letters; vol. 19; 10; (2017); p. 2548 - 2551;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71233868&database=RX&origin=ReaxysOutput&ln=	
C[C@@H]([C@@H](O)C1=CC=C(F)C=C1)N1CCOCC1		31173910	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31173910&database=RX&origin=ReaxysOutput&ln=	(2712 of 3437)		(1S,2S)-2-morpholino-1-(4-fluorophenyl)propan-1-ol	C13H18FNO2	C13H18FNO2	239.29			YKPXJJRAUXIEAQ-GXFFZTMASA-N				Identification(6); Physical Data(3); Spectra(4)	3	1	1.388	1	3	3	32.7	4	2	[alpha]	1 g/100ml	99		dichloromethane	57.9	589	25	supporting information		Article; Wu, Weilong; You, Cai; Yin, Congcong; Liu, Yuanhua; Dong, Xiu-Qin; Zhang, Xumu; Organic Letters; vol. 19; 10; (2017); p. 2548 - 2551;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71233868&database=RX&origin=ReaxysOutput&ln=	
C[C@@H]([C@@H](O)C1=CC=CC(Cl)=C1)N1CCOCC1		31173911	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31173911&database=RX&origin=ReaxysOutput&ln=	(2713 of 3437)		(1S,2S)-2-morpholino-1-(3-chlorophenyl)propan-1-ol	C13H18ClNO2	C13H18ClNO2	255.744			XLLKRKNZPQJQGG-GXFFZTMASA-N				Identification(6); Physical Data(3); Spectra(3)	3	1	1.849	1	3	3	32.7	4	2	[alpha]	1 g/100ml	99		dichloromethane	42.4	589	25	supporting information		Article; Wu, Weilong; You, Cai; Yin, Congcong; Liu, Yuanhua; Dong, Xiu-Qin; Zhang, Xumu; Organic Letters; vol. 19; 10; (2017); p. 2548 - 2551;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71233868&database=RX&origin=ReaxysOutput&ln=	
[H][C@@]12C=C[C@@](C)(O)[C@H](C=O)[C@@]1(C)CCCC2(C)C		31185505	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31185505&database=RX&origin=ReaxysOutput&ln=	(2714 of 3437)			C15H24O2	C15H24O2	236.354			NZSBBTIGHMCLTQ-MYZSUADSSA-N				Identification(6); Physical Data(3); Spectra(4)	2	1	4.614	1	2	1	37.3	4	2	[alpha]	0.25 g/100ml			dichloromethane	-158	589	25	supporting information		Article; Zhang, Wei; Yao, Hongliang; Yu, Jingxun; Zhang, Zhihong; Tong, Rongbiao; Angewandte Chemie - International Edition; vol. 56; 17; (2017); p. 4787 - 4791; Angew. Chem.; 56; (2017); p. 4787 - 4791,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D70990779&database=RX&origin=ReaxysOutput&ln=	
CC1=C(C=O)[C@@]2(C)CCCC(C)(C)C2=CC1=O		31185515	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31185515&database=RX&origin=ReaxysOutput&ln=	(2715 of 3437)			C15H20O2	C15H20O2	232.323			RCAMONCGLKWVBP-OAHLLOKOSA-N				Identification(6); Physical Data(1); Spectra(4)	6	1	3.152	0	2	1	34.14	4	2	[alpha]	0.8 g/100ml			dichloromethane	-90.9	589	25	supporting information		Article; Zhang, Wei; Yao, Hongliang; Yu, Jingxun; Zhang, Zhihong; Tong, Rongbiao; Angewandte Chemie - International Edition; vol. 56; 17; (2017); p. 4787 - 4791; Angew. Chem.; 56; (2017); p. 4787 - 4791,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D70990779&database=RX&origin=ReaxysOutput&ln=	
CC1=CC[C@@H](C=C1)C(=C)CO		31185537	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31185537&database=RX&origin=ReaxysOutput&ln=	(2716 of 3437)			C10H14O	C10H14O	150.221			JDSVNFUHEDDLJR-SNVBAGLBSA-N				Identification(6); Physical Data(3); Spectra(2)	14	1	1.844	1	1	2	20.23	4	2	[alpha]	1 g/100ml	92		dichloromethane	-104.4	589	25	supporting information		Article; Zhang, Wei; Yao, Hongliang; Yu, Jingxun; Zhang, Zhihong; Tong, Rongbiao; Angewandte Chemie - International Edition; vol. 56; 17; (2017); p. 4787 - 4791; Angew. Chem.; 56; (2017); p. 4787 - 4791,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D70990779&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12CCO[C@]1([H])C1=C(O[C@@H]2\C=C\C)C=CC=C1		31197649	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31197649&database=RX&origin=ReaxysOutput&ln=	(2717 of 3437)		(3aR,4R,9bS)-4-((E)-prop-1-en-1-yl)-2,3,3a,9b-tetrahydro-4H-furo[3,2-c]chromene	C14H16O2	C14H16O2	216.28			XLTHCBYYSJEPGU-IMTLHGKGSA-N				Identification(6); Physical Data(3); Spectra(3)	1	1	3.16	0	1	1	18.46	4	2	[alpha]	0.472 g/100ml	96		dichloromethane	51.3	589	25	supporting information		Article; Xie, Youwei; List, Benjamin; Angewandte Chemie - International Edition; vol. 56; 18; (2017); p. 4936 - 4940; Angew. Chem.; vol. 129; (2017); p. 5018 - 5022,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71050709&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12CCO[C@]1([H])C1=C(O[C@@H]2\C(C)=C\CC)C=CC=C1		31197650	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31197650&database=RX&origin=ReaxysOutput&ln=	(2718 of 3437)		(3aS,4S,9bS)-4-((E)-pent-2-en-2-yl)-2,3,3a,9b-tetrahydro-4H-furo[3,2-c]chromene	C16H20O2	C16H20O2	244.334			SJBNXHHZADYLTD-YXWHGSDBSA-N				Identification(6); Physical Data(3); Spectra(3)	1	1	3.475	0	1	2	18.46	4	2	[alpha]	0.57 g/100ml	96		dichloromethane	28.1	589	25	supporting information		Article; Xie, Youwei; List, Benjamin; Angewandte Chemie - International Edition; vol. 56; 18; (2017); p. 4936 - 4940; Angew. Chem.; vol. 129; (2017); p. 5018 - 5022,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71050709&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12CCO[C@]1([H])C1=C(O[C@@H]2\C(CC)=C\C)C=CC=C1		31197652	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31197652&database=RX&origin=ReaxysOutput&ln=	(2719 of 3437)		(3aS,4S,9bS)-4-((E)-pent-2-en-3-yl)-2,3,3a,9b-tetrahydro-4H-furo[3,2-c]chromene	C16H20O2	C16H20O2	244.334			AFDUKAIGLOSISM-OOIZNSEZSA-N				Identification(6); Physical Data(3); Spectra(3)	1	1	3.475	0	1	2	18.46	4	2	[alpha]	0.757 g/100ml	95		dichloromethane	26.2	589	25	supporting information		Article; Xie, Youwei; List, Benjamin; Angewandte Chemie - International Edition; vol. 56; 18; (2017); p. 4936 - 4940; Angew. Chem.; vol. 129; (2017); p. 5018 - 5022,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71050709&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12CCO[C@]1([H])C1=C(O[C@@H]2C2=CC=CC=C2)C=CC=C1		31197655	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31197655&database=RX&origin=ReaxysOutput&ln=	(2720 of 3437)		(3aS,4S,9bS)-4-phenyl-2,3,3a,9b-tetrahydro-4H-furo[3,2-c]chromene	C17H16O2	C17H16O2	252.313			JEFJMUJGQYXZKL-DJIMGWMZSA-N				Identification(6); Physical Data(3); Spectra(3)	1	1	3.731	0	1	1	18.46	4	2	[alpha]	0.501 g/100ml	97		dichloromethane	-30.3	589	25	supporting information		Article; Xie, Youwei; List, Benjamin; Angewandte Chemie - International Edition; vol. 56; 18; (2017); p. 4936 - 4940; Angew. Chem.; vol. 129; (2017); p. 5018 - 5022,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71050709&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12CCCO[C@]1([H])C1=C(O[C@@H]2\C(C)=C\C)C=CC=C1		31197656	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31197656&database=RX&origin=ReaxysOutput&ln=	(2721 of 3437)		(4aS,5S,10bS)-5-((E)-but-2-en-2-yl)-3,4,4a,10b-tetrahydro-2H,5H-pyrano[3,2-c]chromene	C16H20O2	C16H20O2	244.334			VBSZSFABEDKFQZ-OOIZNSEZSA-N				Identification(6); Physical Data(3); Spectra(3)	1	1	3.369	0	1	1	18.46	4	2	[alpha]	0.386 g/100ml	96		dichloromethane	80.3	589	25	supporting information		Article; Xie, Youwei; List, Benjamin; Angewandte Chemie - International Edition; vol. 56; 18; (2017); p. 4936 - 4940; Angew. Chem.; vol. 129; (2017); p. 5018 - 5022,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71050709&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12OC[C@@H](C)[C@]1([H])[C@H](OC1=C2C=CC=C1)C(\C)=C\C		31197657	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31197657&database=RX&origin=ReaxysOutput&ln=	(2722 of 3437)		(3S,3aS,4S,9bS)-4-((E)-but-2-en-2-yl)-3-methyl-2,3,3a,9b-tetrahydro-4H-furo[3,2-c]chromene	C16H20O2	C16H20O2	244.334			FAMAASOQLIWPBG-BRFZXFHRSA-N				Identification(6); Physical Data(3); Spectra(3)	1	1	3.308	0	1	1	18.46	4	2	[alpha]	0.862 g/100ml	98		dichloromethane	-19	589	25	supporting information		Article; Xie, Youwei; List, Benjamin; Angewandte Chemie - International Edition; vol. 56; 18; (2017); p. 4936 - 4940; Angew. Chem.; vol. 129; (2017); p. 5018 - 5022,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71050709&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12C[C@H](C)O[C@]1([H])C1=C(O[C@@H]2\C(C)=C\C)C=CC=C1		31197658	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31197658&database=RX&origin=ReaxysOutput&ln=	(2723 of 3437)		(2S,3aS,4S,9bS)-4-((E)-but-2-en-2-yl)-2-methyl-2,3,3a,9b-tetrahydro-4H-furo[3,2-c]chromene	C16H20O2	C16H20O2	244.334			PKWSUEFKHYQCLO-ZDJVQWAZSA-N				Identification(6); Physical Data(3); Spectra(3)	1	1	3.471	0	1	1	18.46	4	2	[alpha]	0.685 g/100ml	98		dichloromethane	32.7	589	25	supporting information		Article; Xie, Youwei; List, Benjamin; Angewandte Chemie - International Edition; vol. 56; 18; (2017); p. 4936 - 4940; Angew. Chem.; vol. 129; (2017); p. 5018 - 5022,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71050709&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12CCO[C@]1([H])C1=C(O[C@@H]2\C(C)=C\C)C=CC(C)=C1		31197662	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31197662&database=RX&origin=ReaxysOutput&ln=	(2724 of 3437)		(3aS,4S,9bS)-4-((E)-but-2-en-2-yl)-8-methyl-2,3,3a,9b-tetrahydro-4H-furo[3,2-c]chromene	C16H20O2	C16H20O2	244.334			CRISGJQBMARYJH-RQKOEPGNSA-N				Identification(6); Physical Data(3); Spectra(3)	1	1	3.448	0	1	1	18.46	4	2	[alpha]	0.84 g/100ml	97		dichloromethane	36.7	589	25	supporting information		Article; Xie, Youwei; List, Benjamin; Angewandte Chemie - International Edition; vol. 56; 18; (2017); p. 4936 - 4940; Angew. Chem.; vol. 129; (2017); p. 5018 - 5022,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71050709&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12CCO[C@]1([H])C1=C(O[C@@H]2\C(C)=C\C)C=C(C)C=C1		31197673	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31197673&database=RX&origin=ReaxysOutput&ln=	(2725 of 3437)		(3aS,4S,9bS)-4-((E)-but-2-en-2-yl)-7-methyl-2,3,3a,9b-tetrahydro-4H-furo[3,2-c]chromene	C16H20O2	C16H20O2	244.334			GFWNJWRLRZSPMM-ALXBVFTHSA-N				Identification(6); Physical Data(3); Spectra(3)	1	1	3.448	0	1	1	18.46	4	2	[alpha]	0.859 g/100ml	96		dichloromethane	30.3	589	25	supporting information		Article; Xie, Youwei; List, Benjamin; Angewandte Chemie - International Edition; vol. 56; 18; (2017); p. 4936 - 4940; Angew. Chem.; vol. 129; (2017); p. 5018 - 5022,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71050709&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12CCO[C@]1([H])C1=C(O[C@@H]2\C(C)=C\C)C(C)=CC=C1		31197684	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31197684&database=RX&origin=ReaxysOutput&ln=	(2726 of 3437)		(3aS,4S,9bS)-4-((E)-but-2-en-2-yl)-6-methyl-2,3,3a,9b-tetrahydro-4H-furo[3,2-c]chromene	C16H20O2	C16H20O2	244.334			UMFLOJJAGQQKKN-BCORLWLKSA-N				Identification(6); Physical Data(3); Spectra(3)	1	1	3.237	0	1	1	18.46	4	2	[alpha]	0.71 g/100ml	92		dichloromethane	-13.5	589	25	supporting information		Article; Xie, Youwei; List, Benjamin; Angewandte Chemie - International Edition; vol. 56; 18; (2017); p. 4936 - 4940; Angew. Chem.; vol. 129; (2017); p. 5018 - 5022,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71050709&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12CCO[C@]1([H])C1=C(O[C@@H]2\C(C)=C\C)C=CC(F)=C1		31197697	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31197697&database=RX&origin=ReaxysOutput&ln=	(2727 of 3437)		(3aS,4S,9bS)-4-((E)-but-2-en-2-yl)-8-fluoro-2,3,3a,9b-tetrahydro-4H-furo[3,2-c]chromene	C15H17FO2	C15H17FO2	248.297			DMVWKQSNESQEBO-CBKMVISLSA-N				Identification(6); Physical Data(7); Spectra(3)	1	1	3.172	0	1	1	18.46	4	2	[alpha]	0.626 g/100ml	98		dichloromethane	28.8	589	25	supporting information		Article; Xie, Youwei; List, Benjamin; Angewandte Chemie - International Edition; vol. 56; 18; (2017); p. 4936 - 4940; Angew. Chem.; vol. 129; (2017); p. 5018 - 5022,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71050709&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12C[C@@H](C)O[C@]1([H])C1=C(O[C@@H]2\C(C)=C\C)C=CC=C1		31197700	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31197700&database=RX&origin=ReaxysOutput&ln=	(2728 of 3437)		(2R,3aS,4S,9bS)-4-((E)-but-2-en-2-yl)-2-methyl-2,3,3a,9b-tetrahydro-4H-furo[3,2-c]chromene	C16H20O2	C16H20O2	244.334			PKWSUEFKHYQCLO-KWSQOYBZSA-N				Identification(6); Physical Data(2); Spectra(3)	1	1	3.471	0	1	1	18.46	4	2	[alpha]	0.788 g/100ml			dichloromethane	12.9	589	25	supporting information		Article; Xie, Youwei; List, Benjamin; Angewandte Chemie - International Edition; vol. 56; 18; (2017); p. 4936 - 4940; Angew. Chem.; vol. 129; (2017); p. 5018 - 5022,5;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71050709&database=RX&origin=ReaxysOutput&ln=	
CC[C@H](C)[C@H](O)[C@H](C)C(=O)OC		31213109	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31213109&database=RX&origin=ReaxysOutput&ln=	(2729 of 3437)			C9H18O3	C9H18O3	174.24			AZNLDHRMNLQTDM-FXQIFTODSA-N				Identification(6); Physical Data(3); Spectra(5)	1	1	1.339	1	3	5	46.53	4	2	[alpha]	0.51 g/100ml			dichloromethane	4.8	589	25			Article; Tokuyama, Hidetoshi; Yamada, Kaori; Fujiwara, Hideto; Sakata, Juri; Okano, Kentaro; Sappan, Malipan; Isaka, Masahiko; Journal of Organic Chemistry; vol. 82; 1; (2017); p. 353 - 371;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71057795&database=RX&origin=ReaxysOutput&ln=	
[H][C@]1(O[C@H]1CO)[C@]1([H])O[C@H]1C=C		31221973	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31221973&database=RX&origin=ReaxysOutput&ln=	(2730 of 3437)			C7H10O3	C7H10O3	142.155			CZYPIEPQTFBJLV-VWDOSNQTSA-N				Identification(6); Physical Data(3); Spectra(3)	6	1	-0.47	1	3	3	45.29	4	2	[alpha]	0.27 g/100ml		10	dichloromethane	-15.8	589	25			Article; Cheng-Sánchez, Iván; García-Ruiz, Cristina; Guerrero-Vásquez, Guillermo A.; Sarabia, Francisco; Journal of Organic Chemistry; vol. 82; 9; (2017); p. 4744 - 4757;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71168250&database=RX&origin=ReaxysOutput&ln=	
[H][C@]1(O[C@H]1CI)[C@]1([H])O[C@H]1C=C		31221978	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31221978&database=RX&origin=ReaxysOutput&ln=	(2731 of 3437)			C7H9IO2	C7H9IO2	252.052			BSZLJUPIEBXUTO-VWDOSNQTSA-N				Identification(6); Physical Data(3); Spectra(3)	9	1	1.542	0	2	3	25.06	4	2	[alpha]	0.87 g/100ml		10	dichloromethane	-35.8	589	25			Article; Cheng-Sánchez, Iván; García-Ruiz, Cristina; Guerrero-Vásquez, Guillermo A.; Sarabia, Francisco; Journal of Organic Chemistry; vol. 82; 9; (2017); p. 4744 - 4757;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71168250&database=RX&origin=ReaxysOutput&ln=	
[H][C@]1(O[C@H]1C=C)[C@H](O)C=C		31221980	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D31221980&database=RX&origin=ReaxysOutput&ln=	(2732 of 3437)			C7H10O2	C7H10O2	126.155			KDIFEOVWEWQGIB-VQVTYTSYSA-N				Identification(6); Physical Data(3); Spectra(3)	9	1	0.574	1	2	3	32.76	4	2	[alpha]	0.15 g/100ml		10	dichloromethane	-12.35	589	25			Article; Cheng-Sánchez, Iván; García-Ruiz, Cristina; Guerrero-Vásquez, Guillermo A.; Sarabia, Francisco; Journal of Organic Chemistry; vol. 82; 9; (2017); p. 4744 - 4757;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D71168250&database=RX&origin=ReaxysOutput&ln=	
