idx,rot633,rot589,rot355,rot589_sign,rot589_abs,rot589_power,rot589_power_abs,rot633_sign,rot633_abs,rot633_power,rot633_power_abs,rot355_sign,rot355_abs,rot355_power,rot355_power_abs,point_group,point_group_noH
090329,396.42,470.92,2138.76,1.0,470.92,579.961526,579.961526,1.0,396.42,488.211051,488.211051,1.0,2138.76,2633.989878,2633.989878,C1,C1
122380,13.26,15.23,38.39,1.0,15.23,19.2201077,19.2201077,1.0,13.26,16.7339874,16.7339874,1.0,38.39,48.4477961,48.4477961,C1,C1
043515,-3.01,-3.01,24.32,-1.0,3.01,-3.6760227,3.6760227,-1.0,3.01,-3.6760227,3.6760227,1.0,24.32,29.7012864,29.7012864,C1,C1
012483,-107.73,-128.53,-585.92,-1.0,128.53,-146.70928320000002,146.70928320000002,-1.0,107.73,-122.9673312,122.9673312,-1.0,585.92,-668.7925247999999,668.7925247999999,C1,C1
068661,159.2,192.69,1255.94,1.0,192.69,235.4035923,235.4035923,1.0,159.2,194.489864,194.489864,1.0,1255.94,1534.3442198000002,1534.3442198000002,C1,C1
086224,18.9,23.16,129.67,1.0,23.16,28.99053,28.99053,1.0,18.9,23.658075,23.658075,1.0,129.67,162.31442249999998,162.31442249999998,C1,C1
045189,165.81,197.13,886.95,1.0,197.13,246.6628551,246.6628551,1.0,165.81,207.4730787,207.4730787,1.0,886.95,1109.8139265,1109.8139265,C1,C1
106555,-83.59,-97.59,-316.88,-1.0,97.59,-124.1217933,124.1217933,-1.0,83.59,-106.3156133,106.3156133,-1.0,316.88,-403.0301656,403.0301656,C1,C1
059107,-35.21,-44.16,-431.92,-1.0,44.16,-57.036614400000005,57.036614400000005,-1.0,35.21,-45.47688390000001,45.47688390000001,-1.0,431.92,-557.8635528000001,557.8635528000001,C1,C1
104609,-19.24,-22.33,-66.94,-1.0,22.33,-29.5111047,29.5111047,-1.0,19.24,-25.4273916,25.4273916,-1.0,66.94,-88.4672346,88.4672346,C1,C1
017672,22.35,26.14,86.78,1.0,26.14,29.321760800000003,29.321760800000003,1.0,22.35,25.070442000000003,25.070442000000003,1.0,86.78,97.3428616,97.3428616,C1,C1
080227,-3.77,-4.56,73.2,-1.0,4.56,-5.7957144,5.7957144,-1.0,3.77,-4.7916323,4.7916323,1.0,73.2,93.036468,93.036468,C1,C1
074084,-53.59,-61.72,-25.67,-1.0,61.72,-76.61859079999999,76.61859079999999,-1.0,53.59,-66.5260901,66.5260901,-1.0,25.67,-31.8664813,31.8664813,C1,C1
121040,-72.72,-85.33,-298.35,-1.0,85.33,-110.21137470000002,110.21137470000002,-1.0,72.72,-93.9244248,93.9244248,-1.0,298.35,-385.3458765000001,385.3458765000001,C1,C1
028658,3.72,4.89,62.91,1.0,4.89,5.8253103,5.8253103,1.0,3.72,4.4315244,4.4315244,1.0,62.91,74.94279569999999,74.94279569999999,C1,C1
053437,161.33,188.65,626.39,1.0,188.65,234.2712295,234.2712295,1.0,161.33,200.34443390000004,200.34443390000004,1.0,626.39,777.8698936999999,777.8698936999999,C1,C1
005151,31.0,35.84,100.3,1.0,35.84,38.3889408,38.3889408,1.0,31.0,33.204719999999995,33.204719999999995,1.0,100.3,107.433336,107.433336,C1,C1
001675,29.65,34.83,127.85,1.0,34.83,35.9170443,35.9170443,1.0,29.65,30.5753765,30.5753765,1.0,127.85,131.8401985,131.8401985,C1,C1
095374,-14.5,-16.9,-53.3,-1.0,16.9,-21.660899,21.660899,-1.0,14.5,-18.584795,18.584795,-1.0,53.3,-68.31514299999999,68.31514299999999,C1,C1
065940,-129.53,-150.37,-444.8,-1.0,150.37,-185.19418830000004,185.19418830000004,-1.0,129.53,-159.5278527,159.5278527,-1.0,444.8,-547.811232,547.811232,C1,C1
064323,18.53,21.95,112.9,1.0,21.95,28.1335345,28.1335345,1.0,18.53,23.7500863,23.7500863,1.0,112.9,144.705059,144.705059,C1,C1
061307,-129.64,-150.59,-454.64,-1.0,150.59,-188.5010325,188.5010325,-1.0,129.64,-162.27686999999997,162.27686999999997,-1.0,454.64,-569.0956199999999,569.0956199999999,C1,C1
064288,25.14,29.74,113.6,1.0,29.74,37.53158259999999,37.53158259999999,1.0,25.14,31.726428599999995,31.726428599999995,1.0,113.6,143.36206399999998,143.36206399999998,C1,C1
102880,-92.77,-109.05,-390.4,-1.0,109.05,-138.65380349999998,138.65380349999998,-1.0,92.77,-117.9542719,117.9542719,-1.0,390.4,-496.381888,496.381888,C1,C1
041388,-55.21,-65.45,-267.17,-1.0,65.45,-80.60494750000001,80.60494750000001,-1.0,55.21,-67.9938755,67.9938755,-1.0,267.17,-329.03321350000004,329.03321350000004,C1,C1
076210,35.3,41.12,129.11,1.0,41.12,52.72200799999998,52.72200799999998,1.0,35.3,45.25989499999998,45.25989499999998,1.0,129.11,165.53838649999994,165.53838649999994,C1,C1
046547,201.8,244.99,1711.34,1.0,244.99,309.0671345,309.0671345,1.0,201.8,254.58079,254.58079,1.0,1711.34,2158.940977,2158.940977,C1,C1
018954,45.93,50.68,-67.06,1.0,50.68,55.80678880000001,55.80678880000001,1.0,45.93,50.5762788,50.5762788,-1.0,67.06,-73.8437896,73.8437896,C1,C1
115681,147.04,170.59,466.9,1.0,170.59,218.6469089,218.6469089,1.0,147.04,188.4626384,188.4626384,1.0,466.9,598.430399,598.430399,C1,C1
017981,-301.53,-353.05,-1196.69,-1.0,353.05,-385.276404,385.276404,-1.0,301.53,-329.0536584,329.0536584,-1.0,1196.69,-1305.9238632,1305.9238632,C1,C1
113937,72.5,83.97,241.95,1.0,83.97,109.3180239,109.3180239,1.0,72.5,94.385575,94.385575,1.0,241.95,314.98744650000003,314.98744650000003,C1,C1
126255,-135.0,-157.93,-532.0,-1.0,157.93,-200.8032571,200.8032571,-1.0,135.0,-171.64845000000005,171.64845000000005,-1.0,532.0,-676.4220399999999,676.4220399999999,C1,C1
031485,53.76,63.46,246.44,1.0,63.46,80.0605014,80.0605014,1.0,53.76,67.8230784,67.8230784,1.0,246.44,310.9062396,310.9062396,C1,C1
001684,-59.8,-69.81,-233.65,-1.0,69.81,-73.3654233,73.3654233,-1.0,59.8,-62.845614,62.845614,-1.0,233.65,-245.5497945,245.5497945,C1,C1
057046,-62.43,-72.3,-206.89,-1.0,72.3,-89.784309,89.784309,-1.0,62.43,-77.5274469,77.5274469,-1.0,206.89,-256.9222087,256.9222087,C1,C1
117155,-189.27,-227.62,-1413.24,-1.0,227.62,-300.8203158,300.8203158,-1.0,189.27,-250.1373393,250.1373393,-1.0,1413.24,-1867.7238516,1867.7238516,C1,C1
120797,-176.59,-205.98,-658.9,-1.0,205.98,-255.7921434,255.7921434,-1.0,176.59,-219.29475970000004,219.29475970000004,-1.0,658.9,-818.241787,818.241787,C1,C1
091002,81.3,94.23,276.16,1.0,94.23,118.8758565,118.8758565,1.0,81.3,102.564015,102.564015,1.0,276.16,348.389648,348.389648,C1,C1
019985,-245.11,-286.36,-941.4,-1.0,286.36,-309.6811584,309.6811584,-1.0,245.11,-265.0717584,265.0717584,-1.0,941.4,-1018.067616,1018.067616,C1,C1
064828,44.41,51.39,1139.0,1.0,51.39,65.8444653,65.8444653,1.0,44.41,56.9012007,56.9012007,1.0,1139.0,1459.3665300000002,1459.3665300000002,C1,C1
006008,38.93,45.55,156.07,1.0,45.55,51.524338,51.524338,1.0,38.93,44.0360588,44.0360588,1.0,156.07,176.5401412,176.5401412,C1,C1
103535,-59.42,-72.85,-672.09,-1.0,72.85,-93.34051949999998,93.34051949999998,-1.0,59.42,-76.13306340000001,76.13306340000001,-1.0,672.09,-861.1287543000002,861.1287543000002,C1,C1
118954,89.86,104.62,326.19,1.0,104.62,136.20163940000003,136.20163940000003,1.0,89.86,116.9860382,116.9860382,1.0,326.19,424.65697530000006,424.65697530000006,C1,C1
112481,-48.93,-58.5,-255.29,-1.0,58.5,-75.55801500000001,75.55801500000001,-1.0,48.93,-63.1974987,63.1974987,-1.0,255.29,-329.73001110000007,329.73001110000007,C1,C1
032981,-150.27,-176.03,-604.64,-1.0,176.03,-222.0776877,222.0776877,-1.0,150.27,-189.57912930000003,189.57912930000003,-1.0,604.64,-762.8077776,762.8077776,C1,C1
077474,41.22,47.83,145.8,1.0,47.83,60.8335421,60.8335421,1.0,41.22,52.42648139999999,52.42648139999999,1.0,145.8,185.438646,185.438646,C1,C1
010178,66.66,77.6,242.0,1.0,77.6,85.51520000000001,85.51520000000001,1.0,66.66,73.45931999999999,73.45931999999999,1.0,242.0,266.684,266.684,C1,C1
063190,-1163.88,-1409.93,-8923.35,-1.0,1409.93,-1694.6653635,1694.6653635,-1.0,1163.88,-1398.925566,1398.925566,-1.0,8923.35,-10725.420532499998,10725.420532499998,C1,C1
097877,-24.61,-28.98,-110.68,-1.0,28.98,-35.1060822,35.1060822,-1.0,24.61,-29.8123079,29.8123079,-1.0,110.68,-134.0766452,134.0766452,C1,C1
087596,-9.88,-13.13,-121.27,-1.0,13.13,-16.170251500000003,16.170251500000003,-1.0,9.88,-12.167714,12.167714,-1.0,121.27,-149.3500685,149.3500685,C1,C1
093443,-37.76,-44.17,-156.56,-1.0,44.17,-56.5954627,56.5954627,-1.0,37.76,-48.3822656,48.3822656,-1.0,156.56,-200.6018936,200.6018936,C1,C1
013295,6.95,7.84,11.3,1.0,7.84,8.555635200000001,8.555635200000001,1.0,6.95,7.584396000000001,7.584396000000001,1.0,11.3,12.331464,12.331464,C1,C1
012895,-66.97,-78.09,-249.13,-1.0,78.09,-83.67812040000001,83.67812040000001,-1.0,66.97,-71.7623732,71.7623732,-1.0,249.13,-266.9577428,266.9577428,C1,C1
078616,4.28,5.18,24.94,1.0,5.18,6.6369786,6.6369786,1.0,4.28,5.483835600000001,5.483835600000001,1.0,24.94,31.954873800000005,31.954873800000005,C1,C1
042875,-119.55,-147.1,-1437.62,-1.0,147.1,-185.509281,185.509281,-1.0,119.55,-150.7657005,150.7657005,-1.0,1437.62,-1812.9969582,1812.9969582,C1,C1
064266,21.34,25.21,93.56,1.0,25.21,32.3119091,32.3119091,1.0,21.34,27.3516914,27.3516914,1.0,93.56,119.9167876,119.9167876,C1,C1
053660,-58.37,-68.68,-248.91,-1.0,68.68,-83.9345148,83.9345148,-1.0,58.37,-71.33456069999998,71.33456069999998,-1.0,248.91,-304.1954001,304.1954001,C1,C1
086373,-34.55,-41.26,-180.05,-1.0,41.26,-54.10465059999999,54.10465059999999,-1.0,34.55,-45.3057605,45.3057605,-1.0,180.05,-236.10136550000004,236.10136550000004,C1,C1
123485,175.09,203.9,638.78,1.0,203.9,255.142109,255.142109,1.0,175.09,219.0918679,219.0918679,1.0,638.78,799.3118018,799.3118018,C1,C1
050863,-328.85,-396.19,-2491.63,-1.0,396.19,-503.7278517,503.7278517,-1.0,328.85,-418.1097555,418.1097555,-1.0,2491.63,-3167.9331309,3167.9331309,C1,C1
023266,57.14,67.13,243.07,1.0,67.13,84.6905367,84.6905367,1.0,57.14,72.0872526,72.0872526,1.0,243.07,306.6546813,306.6546813,C1,C1
099770,-34.23,-39.74,-118.9,-1.0,39.74,-50.95264099999999,50.95264099999999,-1.0,34.23,-43.88799449999998,43.88799449999998,-1.0,118.9,-152.4476349999999,152.4476349999999,C1,C1
073255,139.5,164.24,598.46,1.0,164.24,203.9581592,203.9581592,1.0,139.5,173.235285,173.235285,1.0,598.46,743.1855818,743.1855818,C1,C1
024975,70.11,86.18,594.94,1.0,86.18,110.3853766,110.3853766,1.0,70.11,89.80179569999999,89.80179569999999,1.0,594.94,762.0407978,762.0407978,C1,C1
107205,23.89,27.69,80.87,1.0,27.69,34.932319500000006,34.932319500000006,1.0,23.89,30.1384295,30.1384295,1.0,80.87,102.0215485,102.0215485,C1,C1
031541,-126.27,-150.02,-650.17,-1.0,150.02,-190.7399286,190.7399286,-1.0,126.27,-160.5434661,160.5434661,-1.0,650.17,-826.6456431,826.6456431,C1,C1
009075,-45.4,-52.73,-159.35,-1.0,52.73,-59.12720359999999,59.12720359999999,-1.0,45.4,-50.907927999999984,50.907927999999984,-1.0,159.35,-178.68234199999995,178.68234199999995,C1,C1
088391,-72.03,-89.54,-850.58,-1.0,89.54,-114.7643134,114.7643134,-1.0,72.03,-92.3215713,92.3215713,-1.0,850.58,-1090.1968918,1090.1968918,C1,C1
058648,-40.24,-46.81,-144.71,-1.0,46.81,-57.669451900000006,57.669451900000006,-1.0,40.24,-49.5752776,49.5752776,-1.0,144.71,-178.2812729,178.2812729,C1,C1
127294,-35.58,-42.61,-198.98,-1.0,42.61,-52.8973323,52.8973323,-1.0,35.58,-44.17007939999999,44.17007939999999,-1.0,198.98,-247.0197414,247.0197414,C1,C1
120184,22.61,26.26,80.17,1.0,26.26,33.387751800000004,33.387751800000004,1.0,22.61,28.7470323,28.7470323,1.0,80.17,101.9305431,101.9305431,C1,C1
015958,24.21,25.94,-37.29,1.0,25.94,28.5630528,28.5630528,1.0,24.21,26.6581152,26.6581152,-1.0,37.29,-41.0607648,41.0607648,C1,C1
034186,-180.33,-213.06,-848.96,-1.0,213.06,-247.4968878,247.4968878,-1.0,180.33,-209.4767379,209.4767379,-1.0,848.96,-986.1774048,986.1774048,C1,C1
081654,48.09,56.79,219.37,1.0,56.79,71.0846109,71.0846109,1.0,48.09,60.19473390000001,60.19473390000001,1.0,219.37,274.58762270000005,274.58762270000005,C1,C1
101183,-6.28,-7.49,-32.08,-1.0,7.49,-9.6000079,9.6000079,-1.0,6.28,-8.0491388,8.0491388,-1.0,32.08,-41.11725679999999,41.11725679999999,C1,C1
126368,36.83,42.94,139.88,1.0,42.94,54.1726746,54.1726746,1.0,36.83,46.4643597,46.4643597,1.0,139.88,176.4712092,176.4712092,C1,C1
108631,-40.89,-47.97,-174.32,-1.0,47.97,-60.9904971,60.9904971,-1.0,40.89,-51.9887727,51.9887727,-1.0,174.32,-221.6356776,221.6356776,C1,C1
079130,1497.81,1818.8,12193.31,1.0,1818.8,2221.973396,2221.973396,1.0,1497.81,1829.8295427,1829.8295427,1.0,12193.31,14896.2010277,14896.2010277,C1,C1
024318,86.18,98.8,260.08,1.0,98.8,120.66147599999998,120.66147599999998,1.0,86.18,105.2490486,105.2490486,1.0,260.08,317.6279016,317.6279016,C1,C1
036545,223.78,262.05,888.92,1.0,262.05,325.3167315,325.3167315,1.0,223.78,277.80720540000004,277.80720540000004,1.0,888.92,1103.5319556,1103.5319556,C1,C1
049847,63.25,80.31,892.39,1.0,80.31,102.0732069,102.0732069,1.0,63.25,80.3901175,80.3901175,1.0,892.39,1134.2187661,1134.2187661,C1,C1
118592,56.2,66.87,297.28,1.0,66.87,86.37129809999999,86.37129809999999,1.0,56.2,72.58960599999999,72.58960599999999,1.0,297.28,383.9757664,383.9757664,C1,C1
098972,25.08,28.8,70.59,1.0,28.8,37.19779200000001,37.19779200000001,1.0,25.08,32.3930772,32.3930772,1.0,70.59,91.17333810000002,91.17333810000002,C1,C1
040364,-16.42,-18.87,-47.96,-1.0,18.87,-23.8054485,23.8054485,-1.0,16.42,-20.714651000000003,20.714651000000003,-1.0,47.96,-60.503938,60.503938,C1,C1
049497,-177.92,-204.06,-374.3,-1.0,204.06,-249.2123562,249.2123562,-1.0,177.92,-217.2883584,217.2883584,-1.0,374.3,-457.121361,457.121361,C1,C1
107883,56.64,65.98,207.49,1.0,65.98,83.237069,83.237069,1.0,56.64,71.454192,71.454192,1.0,207.49,261.75900950000005,261.75900950000005,C1,C1
032955,-49.03,-57.61,-208.19,-1.0,57.61,-72.6801999,72.6801999,-1.0,49.03,-61.855757700000005,61.855757700000005,-1.0,208.19,-262.6504221,262.6504221,C1,C1
111930,-692.08,-848.42,-6152.41,-1.0,848.42,-1036.4892614,1036.4892614,-1.0,692.08,-845.4933736,845.4933736,-1.0,6152.41,-7516.2147247,7516.2147247,C1,C1
074208,-114.53,-140.37,-1128.78,-1.0,140.37,-174.2595291,174.2595291,-1.0,114.53,-142.1809779,142.1809779,-1.0,1128.78,-1401.3013554,1401.3013554,C1,C1
130140,-31.86,-37.92,-156.31,-1.0,37.92,-48.57210720000001,48.57210720000001,-1.0,31.86,-40.8097926,40.8097926,-1.0,156.31,-200.2190421,200.2190421,C1,C1
077622,-157.44,-188.1,-857.26,-1.0,188.1,-229.803651,229.803651,-1.0,157.44,-192.3460224,192.3460224,-1.0,857.26,-1047.3231146,1047.3231146,C1,C1
052611,66.61,78.18,275.04,1.0,78.18,98.6623782,98.6623782,1.0,66.61,84.0611539,84.0611539,1.0,275.04,347.0977295999999,347.0977295999999,C1,C1
125895,-16.99,-20.33,-98.46,-1.0,20.33,-25.0374115,25.0374115,-1.0,16.99,-20.9240345,20.9240345,-1.0,98.46,-121.258413,121.258413,C1,C1
087257,-144.67,-177.57,-1423.61,-1.0,177.57,-227.5932447,227.5932447,-1.0,144.67,-185.42498569999995,185.42498569999995,-1.0,1423.61,-1824.6551731,1824.6551731,C1,C1
012187,93.41,112.28,561.55,1.0,112.28,123.6337536,123.6337536,1.0,93.41,102.85561919999998,102.85561919999998,1.0,561.55,618.3339359999999,618.3339359999999,C1,C1
010197,-202.01,-235.59,-753.42,-1.0,235.59,-268.91184960000004,268.91184960000004,-1.0,202.01,-230.5822944,230.5822944,-1.0,753.42,-859.9837248,859.9837248,C1,C1
026844,-75.56,-91.36,-591.01,-1.0,91.36,-116.1176464,116.1176464,-1.0,75.56,-96.0360044,96.0360044,-1.0,591.01,-751.1677999,751.1677999,C1,C1
026344,-73.75,-86.0,-273.18,-1.0,86.0,-105.95114,105.95114,-1.0,73.75,-90.8592625,90.8592625,-1.0,273.18,-336.55502820000004,336.55502820000004,C1,C1
121582,83.98,97.35,-807.51,1.0,97.35,127.6560285,127.6560285,1.0,83.98,110.1238138,110.1238138,-1.0,807.51,-1058.8959381,1058.8959381,C1,C1
066206,5.23,5.56,-5.24,1.0,5.56,6.847418,6.847418,1.0,5.23,6.441006500000001,6.441006500000001,-1.0,5.24,-6.453322000000001,6.453322000000001,C1,C1
101447,54.72,63.57,191.94,1.0,63.57,82.75987590000001,82.75987590000001,1.0,54.72,71.2383264,71.2383264,1.0,191.94,249.8809278,249.8809278,C1,C1
028512,12.65,15.12,65.98,1.0,15.12,18.6216408,18.6216408,1.0,12.65,15.5796135,15.5796135,1.0,65.98,81.26030820000001,81.26030820000001,C1,C1
028266,-30.01,-35.62,-147.94,-1.0,35.62,-44.5716622,44.5716622,-1.0,30.01,-37.5518131,37.5518131,-1.0,147.94,-185.1188014,185.1188014,C1,C1
013052,-270.03,-322.23,-1814.18,-1.0,322.23,-364.4936868,364.4936868,-1.0,270.03,-305.4471348,305.4471348,-1.0,1814.18,-2052.1278488000003,2052.1278488000003,C1,C1
094774,-161.28,-191.46,-924.1,-1.0,191.46,-241.536363,241.536363,-1.0,161.28,-203.462784,203.462784,-1.0,924.1,-1165.798355,1165.798355,C1,C1
097523,-108.67,-128.61,-535.24,-1.0,128.61,-162.1965015,162.1965015,-1.0,108.67,-137.0491705,137.0491705,-1.0,535.24,-675.017926,675.017926,C1,C1
053698,85.31,99.28,305.67,1.0,99.28,123.2888824,123.2888824,1.0,85.31,105.9405173,105.9405173,1.0,305.67,379.5901761,379.5901761,C1,C1
103533,123.25,146.21,672.49,1.0,146.21,184.4512255,184.4512255,1.0,123.25,155.4860375,155.4860375,1.0,672.49,848.3797595000001,848.3797595000001,C1,C1
125819,-92.82,-108.89,-388.67,-1.0,108.89,-135.1793127,135.1793127,-1.0,92.82,-115.22953259999998,115.22953259999998,-1.0,388.67,-482.5065981,482.5065981,C1,C1
122494,33.14,37.3,-2.44,1.0,37.3,47.80778299999999,47.80778299999999,1.0,33.14,42.4758694,42.4758694,-1.0,2.44,-3.1273724,3.1273724,C1,C1
007652,-3.88,-4.36,-1.5,-1.0,4.36,-4.933776,4.933776,-1.0,3.88,-4.390607999999999,4.390607999999999,-1.0,1.5,-1.6974,1.6974,C1,C1
067068,223.89,271.39,2063.11,1.0,271.39,339.5821653,339.5821653,1.0,223.89,280.14684029999995,280.14684029999995,1.0,2063.11,2581.5076497,2581.5076497,C1,C1
105667,87.49,105.34,710.48,1.0,105.34,137.0926362,137.0926362,1.0,87.49,113.8621107,113.8621107,1.0,710.48,924.6399864,924.6399864,C1,C1
053062,114.26,141.71,1191.4,1.0,141.71,170.2659821,170.2659821,1.0,114.26,137.28453259999998,137.28453259999998,1.0,1191.4,1431.479014,1431.479014,C1,C1
032882,-36.19,-41.64,-95.89,-1.0,41.64,-52.94401080000001,52.94401080000001,-1.0,36.19,-46.0144993,46.0144993,-1.0,95.89,-121.9212583,121.9212583,C1,C1
011756,-139.91,-162.69,-498.75,-1.0,162.69,-184.100004,184.100004,-1.0,139.91,-158.322156,158.322156,-1.0,498.75,-564.3855,564.3855,C1,C1
090989,15.94,18.27,44.04,1.0,18.27,23.4088029,23.4088029,1.0,15.94,20.4234438,20.4234438,1.0,44.04,56.42713080000001,56.42713080000001,C1,C1
081930,-63.5,-69.07,390.7,-1.0,69.07,-86.45560970000001,86.45560970000001,-1.0,63.5,-79.483585,79.483585,1.0,390.7,489.043097,489.043097,C1,C1
059272,24.27,28.38,93.64,1.0,28.38,36.9345834,36.9345834,1.0,24.27,31.5857061,31.5857061,1.0,93.64,121.8659052,121.8659052,C1,C1
060403,11.68,13.63,43.4,1.0,13.63,17.7444881,17.7444881,1.0,11.68,15.2058416,15.2058416,1.0,43.4,56.501158,56.501158,C1,C1
035886,120.55,140.93,465.55,1.0,140.93,173.50033230000005,173.50033230000005,1.0,120.55,148.4103105,148.4103105,1.0,465.55,573.1432605000001,573.1432605000001,C1,C1
099819,22.69,26.66,97.65,1.0,26.66,33.8963238,33.8963238,1.0,22.69,28.848746700000003,28.848746700000003,1.0,97.65,124.1551395,124.1551395,C1,C1
111920,44.12,51.28,158.37,1.0,51.28,63.7036056,63.7036056,1.0,44.12,54.8089524,54.8089524,1.0,158.37,196.7382999,196.7382999,C1,C1
012002,-146.87,-174.42,-732.87,-1.0,174.42,-195.5736576,195.5736576,-1.0,146.87,-164.68239359999998,164.68239359999998,-1.0,732.87,-821.7524735999999,821.7524735999999,C1,C1
070347,-9.37,-11.34,-54.16,-1.0,11.34,-14.1943914,14.1943914,-1.0,9.37,-11.7285227,11.7285227,-1.0,54.16,-67.7926136,67.7926136,C1,C1
079730,106.74,132.05,1032.53,1.0,132.05,165.23020350000002,165.23020350000002,1.0,106.74,133.5605598,133.5605598,1.0,1032.53,1291.9738131,1291.9738131,C1,C1
015606,105.2,125.42,679.19,1.0,125.42,145.6326872,145.6326872,1.0,105.2,122.154032,122.154032,1.0,679.19,788.6482604,788.6482604,C1,C1
042899,33.44,37.62,-143.24,1.0,37.62,47.07277739999999,47.07277739999999,1.0,33.44,41.8424688,41.8424688,-1.0,143.24,-179.23191480000003,179.23191480000003,C1,C1
108833,21.27,27.24,210.32,1.0,27.24,33.5594076,33.5594076,1.0,21.27,26.2044273,26.2044273,1.0,210.32,259.1121368,259.1121368,C1,C1
007798,-58.61,-69.56,-284.93,-1.0,69.56,-80.0858192,80.0858192,-1.0,58.61,-67.4788652,67.4788652,-1.0,284.93,-328.0456076,328.0456076,C1,C1
074269,80.26,96.89,485.97,1.0,96.89,120.3209087,120.3209087,1.0,80.26,99.6692758,99.6692758,1.0,485.97,603.4921251000001,603.4921251000001,C1,C1
086982,10.74,12.41,35.21,1.0,12.41,15.166385099999998,15.166385099999998,1.0,10.74,13.1254614,13.1254614,1.0,35.21,43.0304931,43.0304931,C1,C1
063133,-195.57,-234.8,-1496.51,-1.0,234.8,-296.21194,296.21194,-1.0,195.57,-246.7213335,246.7213335,-1.0,1496.51,-1887.9221905,1887.9221905,C1,C1
022812,193.03,235.85,1552.77,1.0,235.85,297.54600150000005,297.54600150000005,1.0,193.03,243.5247177,243.5247177,1.0,1552.77,1958.9591043000005,1958.9591043000005,C1,C1
049777,-222.41,-260.63,-871.03,-1.0,260.63,-320.8746245,320.8746245,-1.0,222.41,-273.8200715,273.8200715,-1.0,871.03,-1072.3685844999998,1072.3685844999998,C1,C1
093095,-58.53,-67.47,-181.63,-1.0,67.47,-85.14646529999999,85.14646529999999,-1.0,58.53,-73.8642747,73.8642747,-1.0,181.63,-229.2152437,229.2152437,C1,C1
071825,-44.85,-52.57,-184.52,-1.0,52.57,-63.1865115,63.1865115,-1.0,44.85,-53.9074575,53.9074575,-1.0,184.52,-221.783814,221.783814,C1,C1
002228,-10.15,-11.17,-10.04,-1.0,11.17,-10.8479689,10.8479689,-1.0,10.15,-9.8573755,9.8573755,-1.0,10.04,-9.7505468,9.7505468,C1,C1
022122,-56.21,-66.0,-231.19,-1.0,66.0,-81.2823,81.2823,-1.0,56.21,-69.2254255,69.2254255,-1.0,231.19,-284.72204450000004,284.72204450000004,C1,C1
113839,-152.87,-177.77,-545.77,-1.0,177.77,-227.8495867,227.8495867,-1.0,152.87,-195.9350077,195.9350077,-1.0,545.77,-699.5188666999999,699.5188666999999,C1,C1
009595,-31.79,-29.79,809.65,-1.0,29.79,-32.80236479999999,32.80236479999999,-1.0,31.79,-35.0046048,35.0046048,1.0,809.65,891.5218079999999,891.5218079999999,C1,C1
045313,-16.91,-19.89,-71.35,-1.0,19.89,-24.6920427,24.6920427,-1.0,16.91,-20.9925813,20.9925813,-1.0,71.35,-88.5760305,88.5760305,C1,C1
070280,38.38,44.4,133.64,1.0,44.4,56.451492,56.451492,1.0,38.38,48.7974834,48.7974834,1.0,133.64,169.91390519999996,169.91390519999996,C1,C1
050743,-136.43,-163.91,-1019.05,-1.0,163.91,-210.0129657,210.0129657,-1.0,136.43,-174.80366610000002,174.80366610000002,-1.0,1019.05,-1305.6781935,1305.6781935,C1,C1
040279,-50.85,-60.52,-254.65,-1.0,60.52,-75.7534892,75.7534892,-1.0,50.85,-63.64945350000001,63.64945350000001,-1.0,254.65,-318.7479515,318.7479515,C1,C1
078137,103.58,131.14,2331.33,1.0,131.14,160.2098038,160.2098038,1.0,103.58,126.5405786,126.5405786,1.0,2331.33,2848.1159210999995,2848.1159210999995,C1,C1
030091,46.62,56.58,303.64,1.0,56.58,68.5653414,68.5653414,1.0,46.62,56.4955146,56.4955146,1.0,303.64,367.9600612,367.9600612,C1,C1
071001,77.33,90.61,309.52,1.0,90.61,114.3090455,114.3090455,1.0,77.33,97.5556615,97.5556615,1.0,309.52,390.474956,390.474956,C1,C1
038540,190.44,223.95,807.02,1.0,223.95,278.0092905,278.0092905,1.0,190.44,236.4103116,236.4103116,1.0,807.02,1001.8265578,1001.8265578,C1,C1
060328,-35.43,-40.76,212.91,-1.0,40.76,-52.6452084,52.6452084,-1.0,35.43,-45.761033700000006,45.761033700000006,1.0,212.91,274.99242690000005,274.99242690000005,C1,C1
094588,46.1,54.76,221.12,1.0,54.76,70.72746839999999,70.72746839999999,1.0,46.1,59.54229899999999,59.54229899999999,1.0,221.12,285.5963808,285.5963808,C1,C1
018402,-0.58,0.06,31.17,1.0,0.06,0.0684864,0.0684864,-1.0,0.58,-0.6620351999999999,0.6620351999999999,1.0,31.17,35.578684800000005,35.578684800000005,C1,C1
032522,54.34,63.11,189.32,1.0,63.11,78.99541810000001,78.99541810000001,1.0,54.34,68.0179214,68.0179214,1.0,189.32,236.9737372,236.9737372,C1,C1
074297,97.01,114.32,426.9,1.0,114.32,141.9202776,141.9202776,1.0,97.01,120.4311243,120.4311243,1.0,426.9,529.966467,529.966467,C1,C1
034423,-50.13,-59.66,-250.3,-1.0,59.66,-74.65076819999999,74.65076819999999,-1.0,50.13,-62.7261651,62.7261651,-1.0,250.3,-313.192881,313.192881,C1,C1
062704,80.52,93.98,304.2,1.0,93.98,116.70718340000002,116.70718340000002,1.0,80.52,99.9921516,99.9921516,1.0,304.2,377.764686,377.764686,C1,C1
